dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,16,16,98.67,2.98,MLP,KGroups_max,mutual_info,False,0:03:13.982603,0:03:15.440510
CLL_SUB_111,62,58,76.6,8.64,MLP,KGroups_max,mutual_info,False,0:04:22.763427,0:04:24.582840
Carcinom,96,93,91.38,3.5000000000000004,MLP,KGroups_max,mutual_info,False,0:05:59.237739,0:06:01.602933
GLIOMA,43,42,84.0,8.94,MLP,KGroups_max,mutual_info,False,0:03:32.984580,0:03:34.471348
GLI_85,90,82,97.65,3.22,MLP,KGroups_max,mutual_info,False,0:03:33.786606,0:03:35.319670
Prostate_GE,39,33,96.1,5.35,MLP,KGroups_max,mutual_info,False,0:03:33.314569,0:03:34.848381
SMK_CAN_187,40,40,70.03,11.51,MLP,KGroups_max,mutual_info,False,0:04:50.324732,0:04:52.455536
TOX_171,50,46,72.59,14.53,MLP,KGroups_max,mutual_info,False,0:05:22.258375,0:05:24.455688
colon,40,38,88.72,9.41,MLP,KGroups_max,mutual_info,False,0:03:17.864541,0:03:19.240772
leukemia,37,34,100.0,0.0,MLP,KGroups_max,mutual_info,False,0:03:06.416085,0:03:07.741197
lung,92,87,96.55,1.36,MLP,KGroups_max,mutual_info,False,0:05:24.726542,0:05:26.989784
lung_discrete,92,71,84.76,11.32,MLP,KGroups_max,mutual_info,False,0:03:47.028524,0:03:48.695265
lymphoma,97,92,89.63,6.29,MLP,KGroups_max,mutual_info,False,0:04:10.317309,0:04:12.053681
nci9,85,85,55.00000000000001,9.5,MLP,KGroups_max,mutual_info,False,0:04:02.226297,0:04:03.880324
