dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,45,36,95.9,6.02,KNeighbors,KGroups_max,entropy,False,0:03:18.165331,0:03:19.649582
CLL_SUB_111,2,2,57.55,8.72,KNeighbors,KGroups_max,entropy,False,0:03:19.248945,0:03:20.737228
Carcinom,79,79,79.83,7.26,KNeighbors,KGroups_max,entropy,False,0:06:01.843555,0:06:04.317230
GLIOMA,19,19,78.0,4.47,KNeighbors,KGroups_max,entropy,False,0:03:31.289407,0:03:32.807871
GLI_85,2,2,80.0,7.89,KNeighbors,KGroups_max,entropy,False,0:03:04.750295,0:03:06.166488
Prostate_GE,22,22,85.38,4.53,KNeighbors,KGroups_max,entropy,False,0:03:45.943643,0:03:47.624236
SMK_CAN_187,79,68,73.26,15.37,KNeighbors,KGroups_max,entropy,False,0:04:49.257774,0:04:51.369998
TOX_171,3,3,48.49,7.140000000000001,KNeighbors,KGroups_max,entropy,False,0:04:16.474038,0:04:18.271409
colon,69,29,83.72,12.9,KNeighbors,KGroups_max,entropy,False,0:03:09.363383,0:03:10.733167
leukemia,29,31,94.48,3.1,KNeighbors,KGroups_max,entropy,False,0:03:19.309909,0:03:20.722529
lung,62,56,93.59,2.8400000000000003,KNeighbors,KGroups_max,entropy,False,0:05:00.771039,0:05:02.974121
lung_discrete,48,32,90.38,6.08,KNeighbors,KGroups_max,entropy,False,0:03:40.322533,0:03:41.865350
lymphoma,100,51,86.42,9.61,KNeighbors,KGroups_max,entropy,False,0:03:58.432406,0:04:00.148314
nci9,36,32,45.0,15.14,KNeighbors,KGroups_max,entropy,False,0:04:02.095836,0:04:03.854017
