dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,98.57,3.19,KNeighbors,KGroups_max++,Fvalue,False,0:03:04.515277,0:03:05.647608
CLL_SUB_111,13,12,79.25,11.9,KNeighbors,KGroups_max++,Fvalue,False,0:03:53.183887,0:03:54.601612
Carcinom,86,12,63.18,5.87,KNeighbors,KGroups_max++,Fvalue,False,0:04:23.882100,0:04:25.426533
GLIOMA,5,5,86.0,11.4,KNeighbors,KGroups_max++,Fvalue,False,0:03:11.455556,0:03:12.630133
GLI_85,42,38,97.65,3.22,KNeighbors,KGroups_max++,Fvalue,False,0:03:24.756135,0:03:26.011964
Prostate_GE,55,36,95.1,6.99,KNeighbors,KGroups_max++,Fvalue,False,0:03:18.429169,0:03:19.664264
SMK_CAN_187,59,55,73.29,9.96,KNeighbors,KGroups_max++,Fvalue,False,0:04:33.564239,0:04:35.228720
TOX_171,91,65,63.16,4.88,KNeighbors,KGroups_max++,Fvalue,False,0:04:52.285085,0:04:54.001521
colon,16,16,91.67,10.21,KNeighbors,KGroups_max++,Fvalue,False,0:03:06.046153,0:03:07.181599
leukemia,39,22,100.0,0.0,KNeighbors,KGroups_max++,Fvalue,False,0:02:53.585654,0:02:54.649091
lung,64,42,97.04,2.07,KNeighbors,KGroups_max++,Fvalue,False,0:04:32.168176,0:04:33.807287
lung_discrete,91,64,88.94999999999999,4.02,KNeighbors,KGroups_max++,Fvalue,False,0:03:34.975859,0:03:36.257026
lymphoma,93,78,89.53,3.82,KNeighbors,KGroups_max++,Fvalue,False,0:03:56.644441,0:03:58.047478
nci9,2,2,26.67,6.97,KNeighbors,KGroups_max++,Fvalue,False,0:02:59.759461,0:03:00.828629
