dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,38,37,95.71,9.58,XGB,KGroups_max,cosine_sim,False,0:03:16.418558,0:03:17.818106
CLL_SUB_111,83,83,76.55999999999999,5.9799999999999995,XGB,KGroups_max,cosine_sim,False,0:04:28.704851,0:04:30.573775
Carcinom,62,62,79.33,6.13,XGB,KGroups_max,cosine_sim,False,0:06:20.202618,0:06:22.825106
GLIOMA,54,52,78.0,17.89,XGB,KGroups_max,cosine_sim,False,0:03:30.947552,0:03:32.483413
GLI_85,90,89,92.94,6.4399999999999995,XGB,KGroups_max,cosine_sim,False,0:03:34.673517,0:03:36.188672
Prostate_GE,43,43,94.14,6.460000000000001,XGB,KGroups_max,cosine_sim,False,0:03:35.378266,0:03:36.952641
SMK_CAN_187,4,4,74.83999999999999,8.63,XGB,KGroups_max,cosine_sim,False,0:04:50.640988,0:04:52.739927
TOX_171,73,73,60.79,8.61,XGB,KGroups_max,cosine_sim,False,0:05:42.939176,0:05:45.302892
colon,72,67,90.26,6.68,XGB,KGroups_max,cosine_sim,False,0:03:18.759891,0:03:20.250384
leukemia,65,63,100.0,0.0,XGB,KGroups_max,cosine_sim,False,0:03:09.513778,0:03:10.837452
lung,90,89,95.07,3.45,XGB,KGroups_max,cosine_sim,False,0:05:32.521948,0:05:34.806337
lung_discrete,90,69,89.05,7.630000000000001,XGB,KGroups_max,cosine_sim,False,0:03:45.146575,0:03:46.777014
lymphoma,58,55,84.47,10.21,XGB,KGroups_max,cosine_sim,False,0:04:10.198538,0:04:11.920118
nci9,75,75,51.67,19.0,XGB,KGroups_max,cosine_sim,False,0:04:03.174686,0:04:04.843945
