dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,6,6,97.14,6.39,KNeighbors,KGroups_max++,cosine_sim,False,0:03:07.283078,0:03:08.413495
CLL_SUB_111,5,5,82.09,7.95,KNeighbors,KGroups_max++,cosine_sim,False,0:04:12.181798,0:04:13.688646
Carcinom,91,91,93.66,3.77,KNeighbors,KGroups_max++,cosine_sim,False,0:05:39.849403,0:05:41.764519
GLIOMA,7,7,84.0,13.420000000000002,KNeighbors,KGroups_max++,cosine_sim,False,0:03:22.148292,0:03:23.361030
GLI_85,49,49,97.65,3.22,KNeighbors,KGroups_max++,cosine_sim,False,0:03:26.353968,0:03:27.607441
Prostate_GE,31,31,95.1,6.99,KNeighbors,KGroups_max++,cosine_sim,False,0:03:26.952489,0:03:28.224015
SMK_CAN_187,26,26,78.66,13.97,KNeighbors,KGroups_max++,cosine_sim,False,0:04:37.724864,0:04:39.407375
TOX_171,43,43,74.25,7.08,KNeighbors,KGroups_max++,cosine_sim,False,0:05:14.908092,0:05:16.736016
colon,45,43,90.13,9.16,KNeighbors,KGroups_max++,cosine_sim,False,0:03:09.142476,0:03:10.290048
leukemia,15,15,100.0,0.0,KNeighbors,KGroups_max++,cosine_sim,False,0:02:59.301743,0:03:00.376590
lung,71,70,97.04,2.07,KNeighbors,KGroups_max++,cosine_sim,False,0:05:09.428410,0:05:11.253261
lung_discrete,43,35,91.71,5.79,KNeighbors,KGroups_max++,cosine_sim,False,0:03:34.478248,0:03:35.756793
lymphoma,52,50,92.63,6.0,KNeighbors,KGroups_max++,cosine_sim,False,0:03:58.794571,0:04:00.203427
nci9,52,52,48.33,9.13,KNeighbors,KGroups_max++,cosine_sim,False,0:03:50.804935,0:03:52.145788
