dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,3,3,94.38,9.3,XGB,KGroups_max,entropy,False,0:03:18.165331,0:03:19.649582
CLL_SUB_111,2,2,61.23,13.58,XGB,KGroups_max,entropy,False,0:03:19.248945,0:03:20.737228
Carcinom,90,90,78.69,6.1899999999999995,XGB,KGroups_max,entropy,False,0:06:01.843555,0:06:04.317230
GLIOMA,19,19,74.0,18.17,XGB,KGroups_max,entropy,False,0:03:31.289407,0:03:32.807871
GLI_85,2,2,80.0,5.26,XGB,KGroups_max,entropy,False,0:03:04.750295,0:03:06.166488
Prostate_GE,66,66,91.24,6.34,XGB,KGroups_max,entropy,False,0:03:45.943643,0:03:47.624236
SMK_CAN_187,79,68,69.49,15.67,XGB,KGroups_max,entropy,False,0:04:49.257774,0:04:51.369998
TOX_171,15,12,52.1,10.74,XGB,KGroups_max,entropy,False,0:04:16.474038,0:04:18.271409
colon,12,10,87.05000000000001,8.93,XGB,KGroups_max,entropy,False,0:03:09.363383,0:03:10.733167
leukemia,52,49,98.57,3.19,XGB,KGroups_max,entropy,False,0:03:19.309909,0:03:20.722529
lung,44,43,93.57,3.4000000000000004,XGB,KGroups_max,entropy,False,0:05:00.771039,0:05:02.974121
lung_discrete,67,37,88.94999999999999,9.28,XGB,KGroups_max,entropy,False,0:03:40.322533,0:03:41.865350
lymphoma,81,44,84.37,9.85,XGB,KGroups_max,entropy,False,0:03:58.432406,0:04:00.148314
nci9,36,32,56.67,16.03,XGB,KGroups_max,entropy,False,0:04:02.095836,0:04:03.854017
