dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,94.48,3.1,XGB,KGroups_max++,variance,False,0:02:46.078931,0:02:47.108836
CLL_SUB_111,9,9,66.72,7.9,XGB,KGroups_max++,variance,False,0:03:26.099161,0:03:27.373594
Carcinom,16,12,71.28999999999999,9.8,XGB,KGroups_max++,variance,False,0:04:19.234051,0:04:20.771313
GLIOMA,5,5,80.0,14.14,XGB,KGroups_max++,variance,False,0:02:56.796468,0:02:57.890861
GLI_85,14,9,94.12,10.19,XGB,KGroups_max++,variance,False,0:03:00.175671,0:03:01.296657
Prostate_GE,16,15,94.14,6.460000000000001,XGB,KGroups_max++,variance,False,0:03:06.717327,0:03:07.890845
SMK_CAN_187,2,2,70.04,7.24,XGB,KGroups_max++,variance,False,0:03:34.704469,0:03:36.046900
TOX_171,3,3,57.92,7.48,XGB,KGroups_max++,variance,False,0:03:52.352645,0:03:53.760221
colon,7,7,87.31,8.82,XGB,KGroups_max++,variance,False,0:02:49.071368,0:02:50.113974
leukemia,6,6,98.67,2.98,XGB,KGroups_max++,variance,False,0:02:46.744557,0:02:47.772456
lung,8,8,90.62,2.77,XGB,KGroups_max++,variance,False,0:03:48.357887,0:03:49.763904
lung_discrete,4,4,65.42999999999999,11.11,XGB,KGroups_max++,variance,False,0:03:13.105460,0:03:14.264287
lymphoma,6,6,73.0,7.27,XGB,KGroups_max++,variance,False,0:03:26.347491,0:03:27.586783
nci9,7,7,40.0,13.69,XGB,KGroups_max++,variance,False,0:03:24.369294,0:03:25.544978
