dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,49,19,94.38,9.3,XGB,KGroups_max++,Fvalue,False,0:03:05.307120,0:03:06.667434
CLL_SUB_111,94,25,86.44,4.65,XGB,KGroups_max++,Fvalue,False,0:03:41.575832,0:03:43.182096
Carcinom,2,2,35.699999999999996,8.66,XGB,KGroups_max++,Fvalue,False,0:04:11.090239,0:04:12.854835
GLIOMA,72,17,82.0,8.37,XGB,KGroups_max++,Fvalue,False,0:03:08.531921,0:03:09.870204
GLI_85,15,14,94.12,4.16,XGB,KGroups_max++,Fvalue,False,0:03:25.667735,0:03:27.136819
Prostate_GE,82,23,94.14,4.09,XGB,KGroups_max++,Fvalue,False,0:03:15.275389,0:03:16.692154
SMK_CAN_187,6,6,74.81,10.3,XGB,KGroups_max++,Fvalue,False,0:04:32.406759,0:04:34.352793
TOX_171,28,17,69.63000000000001,10.54,XGB,KGroups_max++,Fvalue,False,0:04:30.877936,0:04:32.777011
colon,9,9,91.67,10.21,XGB,KGroups_max++,Fvalue,False,0:03:06.339046,0:03:07.685390
leukemia,6,4,98.67,2.98,XGB,KGroups_max++,Fvalue,False,0:02:58.690100,0:02:59.981628
lung,51,19,96.05,3.8,XGB,KGroups_max++,Fvalue,False,0:04:14.903146,0:04:16.744891
lung_discrete,79,37,86.38,8.48,XGB,KGroups_max++,Fvalue,False,0:03:35.021525,0:03:36.562428
lymphoma,54,33,88.74,12.509999999999998,XGB,KGroups_max++,Fvalue,False,0:03:56.383395,0:03:58.078706
nci9,2,2,21.67,9.5,XGB,KGroups_max++,Fvalue,False,0:03:09.609774,0:03:10.960153
