dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,26,11,100.0,0.0,RandomForest,KGroups_max++,gini_importance,False,0:03:03.086526,0:03:04.442977
CLL_SUB_111,99,34,87.35000000000001,5.050000000000001,RandomForest,KGroups_max++,gini_importance,False,0:03:48.058588,0:03:49.722546
Carcinom,47,33,87.92999999999999,2.3800000000000003,RandomForest,KGroups_max++,gini_importance,False,0:05:03.996086,0:05:06.091792
GLIOMA,75,34,90.0,10.0,RandomForest,KGroups_max++,gini_importance,False,0:03:18.745072,0:03:20.158366
GLI_85,23,12,96.47,3.22,RandomForest,KGroups_max++,gini_importance,False,0:03:14.376153,0:03:15.777282
Prostate_GE,16,8,95.1,6.99,RandomForest,KGroups_max++,gini_importance,False,0:03:15.377909,0:03:16.799771
SMK_CAN_187,13,9,76.46,5.81,RandomForest,KGroups_max++,gini_importance,False,0:04:08.669422,0:04:10.443719
TOX_171,60,26,74.3,7.99,RandomForest,KGroups_max++,gini_importance,False,0:04:24.197423,0:04:26.042592
colon,31,12,88.46000000000001,7.53,RandomForest,KGroups_max++,gini_importance,False,0:02:59.327404,0:03:00.622985
leukemia,14,8,100.0,0.0,RandomForest,KGroups_max++,gini_importance,False,0:03:00.811931,0:03:02.121056
lung,56,26,96.06,2.78,RandomForest,KGroups_max++,gini_importance,False,0:04:23.719901,0:04:25.616376
lung_discrete,69,25,89.14,7.7,RandomForest,KGroups_max++,gini_importance,False,0:03:29.296844,0:03:30.800866
lymphoma,62,31,89.68,6.02,RandomForest,KGroups_max++,gini_importance,False,0:03:51.398896,0:03:53.058438
nci9,82,26,68.33,10.87,RandomForest,KGroups_max++,gini_importance,False,0:03:38.308791,0:03:39.851197
