dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,16,16,98.57,3.19,MLP,KGroups_max++,mutual_info,False,0:03:14.558570,0:03:15.969980
CLL_SUB_111,71,56,83.78999999999999,5.13,MLP,KGroups_max++,mutual_info,False,0:04:11.148703,0:04:12.958083
Carcinom,82,68,96.52,3.2300000000000004,MLP,KGroups_max++,mutual_info,False,0:05:37.873986,0:05:40.165928
GLIOMA,53,43,82.0,14.829999999999998,MLP,KGroups_max++,mutual_info,False,0:03:27.506525,0:03:28.958379
GLI_85,28,24,95.29,4.92,MLP,KGroups_max++,mutual_info,False,0:03:32.218562,0:03:33.735332
Prostate_GE,5,5,96.05,6.510000000000001,MLP,KGroups_max++,mutual_info,False,0:03:23.924186,0:03:25.395721
SMK_CAN_187,3,3,72.67,10.99,MLP,KGroups_max++,mutual_info,False,0:04:36.212608,0:04:38.180764
TOX_171,51,38,68.37,8.33,MLP,KGroups_max++,mutual_info,False,0:05:01.294099,0:05:03.394831
colon,47,34,90.26,6.68,MLP,KGroups_max++,mutual_info,False,0:03:12.359633,0:03:13.736431
leukemia,31,22,98.67,2.98,MLP,KGroups_max++,mutual_info,False,0:03:06.636662,0:03:07.983481
lung,82,64,95.09,1.7000000000000002,MLP,KGroups_max++,mutual_info,False,0:05:06.717490,0:05:08.880131
lung_discrete,96,56,84.86,10.07,MLP,KGroups_max++,mutual_info,False,0:03:41.910518,0:03:43.490687
lymphoma,98,80,91.74,9.41,MLP,KGroups_max++,mutual_info,False,0:04:07.678911,0:04:09.428200
nci9,65,65,63.33,9.5,MLP,KGroups_max++,mutual_info,False,0:04:04.035922,0:04:05.735205
