dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,52,16,98.57,3.19,KNeighbors,KGroups_max,gini_importance,False,0:03:02.485717,0:03:04.045770
CLL_SUB_111,82,30,85.57000000000001,3.85,KNeighbors,KGroups_max,gini_importance,False,0:03:41.850257,0:03:43.705211
Carcinom,95,49,91.36,4.569999999999999,KNeighbors,KGroups_max,gini_importance,False,0:05:01.047766,0:05:03.363365
GLIOMA,84,37,92.0,8.37,KNeighbors,KGroups_max,gini_importance,False,0:03:14.453933,0:03:16.033903
GLI_85,31,13,96.47,3.22,KNeighbors,KGroups_max,gini_importance,False,0:03:10.444209,0:03:11.951303
Prostate_GE,76,21,95.1,6.99,KNeighbors,KGroups_max,gini_importance,False,0:03:11.753063,0:03:13.237944
SMK_CAN_187,43,22,75.92999999999999,7.69,KNeighbors,KGroups_max,gini_importance,False,0:04:05.043670,0:04:06.921157
TOX_171,48,23,73.14,8.7,KNeighbors,KGroups_max,gini_importance,False,0:04:23.729377,0:04:25.734958
colon,33,12,90.0,10.87,KNeighbors,KGroups_max,gini_importance,False,0:02:58.062620,0:02:59.485485
leukemia,25,11,100.0,0.0,KNeighbors,KGroups_max,gini_importance,False,0:02:58.699798,0:03:00.130084
lung,96,36,97.01,4.109999999999999,KNeighbors,KGroups_max,gini_importance,False,0:04:20.841619,0:04:22.832799
lung_discrete,95,30,88.86,6.63,KNeighbors,KGroups_max,gini_importance,False,0:03:26.008324,0:03:27.561798
lymphoma,85,37,91.63,4.75,KNeighbors,KGroups_max,gini_importance,False,0:03:46.876040,0:03:48.576171
nci9,53,19,71.67,12.64,KNeighbors,KGroups_max,gini_importance,False,0:03:34.680089,0:03:36.265501
