dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,94.57,5.609999999999999,XGB,KGroups_max++,variance,False,0:02:54.549041,0:02:55.836826
CLL_SUB_111,4,4,67.47,9.03,XGB,KGroups_max++,variance,False,0:03:34.404409,0:03:35.984888
Carcinom,95,12,71.28999999999999,9.8,XGB,KGroups_max++,variance,False,0:04:29.401910,0:04:31.298815
GLIOMA,8,6,80.0,14.14,XGB,KGroups_max++,variance,False,0:03:05.693867,0:03:07.009646
GLI_85,9,6,92.94,9.67,XGB,KGroups_max++,variance,False,0:03:09.579520,0:03:10.953802
Prostate_GE,7,6,96.05,6.510000000000001,XGB,KGroups_max++,variance,False,0:03:13.025345,0:03:14.420182
SMK_CAN_187,10,5,65.69,11.79,XGB,KGroups_max++,variance,False,0:03:42.695109,0:03:44.296395
TOX_171,2,2,54.91,12.27,XGB,KGroups_max++,variance,False,0:04:00.573091,0:04:02.278101
colon,4,4,87.31,8.82,XGB,KGroups_max++,variance,False,0:02:57.384307,0:02:58.676890
leukemia,3,3,98.67,2.98,XGB,KGroups_max++,variance,False,0:02:54.640419,0:02:55.898106
lung,65,8,90.62,2.77,XGB,KGroups_max++,variance,False,0:03:57.634354,0:03:59.364213
lung_discrete,20,6,64.29,6.260000000000001,XGB,KGroups_max++,variance,False,0:03:22.891909,0:03:24.347738
lymphoma,17,6,73.0,7.27,XGB,KGroups_max++,variance,False,0:03:35.931689,0:03:37.464966
nci9,20,9,31.67,6.97,XGB,KGroups_max++,variance,False,0:03:29.473282,0:03:30.954089
