dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,34,32,97.24,3.790000000000001,RandomForest,KGroups_max++,cosine_sim,False,0:03:17.166636,0:03:18.602635
CLL_SUB_111,74,74,89.17,7.630000000000001,RandomForest,KGroups_max++,cosine_sim,False,0:04:20.564213,0:04:22.431120
Carcinom,91,91,91.34,5.82,RandomForest,KGroups_max++,cosine_sim,False,0:05:55.519464,0:05:57.929824
GLIOMA,60,58,86.0,11.4,RandomForest,KGroups_max++,cosine_sim,False,0:03:31.235626,0:03:32.725294
GLI_85,68,67,96.47,3.22,RandomForest,KGroups_max++,cosine_sim,False,0:03:39.076421,0:03:40.614840
Prostate_GE,5,5,94.1,6.45,RandomForest,KGroups_max++,cosine_sim,False,0:03:36.028616,0:03:37.586212
SMK_CAN_187,35,34,74.89,14.69,RandomForest,KGroups_max++,cosine_sim,False,0:04:45.938098,0:04:47.975660
TOX_171,90,90,74.99,14.8,RandomForest,KGroups_max++,cosine_sim,False,0:05:27.148932,0:05:29.405375
colon,61,53,88.59,7.26,RandomForest,KGroups_max++,cosine_sim,False,0:03:19.196971,0:03:20.622062
leukemia,10,10,98.67,2.98,RandomForest,KGroups_max++,cosine_sim,False,0:03:08.437746,0:03:09.769912
lung,38,38,96.06,2.78,RandomForest,KGroups_max++,cosine_sim,False,0:05:20.707986,0:05:22.943365
lung_discrete,40,40,88.94999999999999,6.1899999999999995,RandomForest,KGroups_max++,cosine_sim,False,0:03:48.395578,0:03:50.014051
lymphoma,64,61,87.58,7.71,RandomForest,KGroups_max++,cosine_sim,False,0:04:10.433919,0:04:12.183228
nci9,86,86,60.0,13.69,RandomForest,KGroups_max++,cosine_sim,False,0:04:01.771016,0:04:03.458492
