dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,13,8,98.57,3.19,LinearSVC,KGroups_max,Fvalue,False,0:02:58.132135,0:02:59.331455
CLL_SUB_111,87,23,64.86,9.84,LinearSVC,KGroups_max,Fvalue,False,0:03:39.753285,0:03:41.565732
Carcinom,17,3,32.2,3.9,LinearSVC,KGroups_max,Fvalue,False,0:04:07.148324,0:04:09.076139
GLIOMA,20,8,82.0,8.37,LinearSVC,KGroups_max,Fvalue,False,0:03:05.341757,0:03:06.829068
GLI_85,42,27,96.47,3.22,LinearSVC,KGroups_max,Fvalue,False,0:03:22.127513,0:03:23.716902
Prostate_GE,99,25,95.05,6.12,LinearSVC,KGroups_max,Fvalue,False,0:03:12.102746,0:03:13.588417
SMK_CAN_187,43,36,71.08,13.31,LinearSVC,KGroups_max,Fvalue,False,0:04:28.733586,0:04:30.776839
TOX_171,76,33,70.77,7.12,LinearSVC,KGroups_max,Fvalue,False,0:04:28.379175,0:04:30.373293
colon,17,13,88.59,9.35,LinearSVC,KGroups_max,Fvalue,False,0:03:05.392670,0:03:06.862543
leukemia,33,10,98.67,2.98,LinearSVC,KGroups_max,Fvalue,False,0:02:56.876389,0:02:58.284282
lung,85,27,92.11,4.07,LinearSVC,KGroups_max,Fvalue,False,0:04:12.671505,0:04:14.628238
lung_discrete,79,37,90.57,5.91,LinearSVC,KGroups_max,Fvalue,False,0:03:31.362575,0:03:32.949985
lymphoma,53,35,94.79,5.26,LinearSVC,KGroups_max,Fvalue,False,0:03:52.047250,0:03:53.781401
nci9,2,2,23.33,3.73,LinearSVC,KGroups_max,Fvalue,False,0:03:05.047881,0:03:06.429268
