dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,29,29,100.0,0.0,GaussianNB,KGroups_max,mutual_info,False,0:03:14.186918,0:03:15.578699
CLL_SUB_111,29,29,74.78,9.38,GaussianNB,KGroups_max,mutual_info,False,0:04:23.690900,0:04:25.536538
Carcinom,70,68,79.88,7.290000000000001,GaussianNB,KGroups_max,mutual_info,False,0:06:04.111415,0:06:06.658895
GLIOMA,55,54,78.0,10.95,GaussianNB,KGroups_max,mutual_info,False,0:03:32.506828,0:03:34.015422
GLI_85,54,52,94.12,4.16,GaussianNB,KGroups_max,mutual_info,False,0:03:34.416408,0:03:35.988067
Prostate_GE,8,8,93.14,7.4,GaussianNB,KGroups_max,mutual_info,False,0:03:34.310290,0:03:35.871989
SMK_CAN_187,55,55,70.03,21.21,GaussianNB,KGroups_max,mutual_info,False,0:04:52.573697,0:04:54.636120
TOX_171,20,20,66.12,4.0,GaussianNB,KGroups_max,mutual_info,False,0:05:27.368446,0:05:29.750543
colon,89,81,88.46000000000001,13.99,GaussianNB,KGroups_max,mutual_info,False,0:03:18.414064,0:03:19.827202
leukemia,19,19,97.24,3.790000000000001,GaussianNB,KGroups_max,mutual_info,False,0:03:07.870969,0:03:09.211212
lung,46,46,94.1,4.09,GaussianNB,KGroups_max,mutual_info,False,0:05:29.239494,0:05:31.503151
lung_discrete,33,30,76.67,6.1899999999999995,GaussianNB,KGroups_max,mutual_info,False,0:03:46.733092,0:03:48.419470
lymphoma,34,34,75.05,9.17,GaussianNB,KGroups_max,mutual_info,False,0:04:11.004208,0:04:12.881602
nci9,37,37,40.0,10.87,GaussianNB,KGroups_max,mutual_info,False,0:04:03.868708,0:04:05.763140
