dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,7,6,94.38,9.3,XGB,KGroups_max,entropy,False,0:03:16.139412,0:03:17.623286
CLL_SUB_111,2,2,61.23,13.58,XGB,KGroups_max,entropy,False,0:03:19.019014,0:03:20.532657
Carcinom,89,85,81.63,4.7,XGB,KGroups_max,entropy,False,0:05:56.709039,0:05:59.197422
GLIOMA,5,5,78.0,8.37,XGB,KGroups_max,entropy,False,0:03:29.744776,0:03:31.240428
GLI_85,2,2,80.0,5.26,XGB,KGroups_max,entropy,False,0:03:04.830910,0:03:06.178696
Prostate_GE,76,71,89.24,6.4399999999999995,XGB,KGroups_max,entropy,False,0:03:44.825329,0:03:46.538877
SMK_CAN_187,92,74,69.54,10.7,XGB,KGroups_max,entropy,False,0:04:42.799937,0:04:44.809359
TOX_171,10,9,55.03,8.52,XGB,KGroups_max,entropy,False,0:04:17.055546,0:04:18.881041
colon,45,22,86.92,11.33,XGB,KGroups_max,entropy,False,0:03:08.053899,0:03:09.413171
leukemia,64,52,98.57,3.19,XGB,KGroups_max,entropy,False,0:03:18.312435,0:03:19.714895
lung,98,74,94.06,3.82,XGB,KGroups_max,entropy,False,0:04:53.604584,0:04:55.769277
lung_discrete,32,21,86.48,9.26,XGB,KGroups_max,entropy,False,0:03:37.243179,0:03:38.885722
lymphoma,79,39,87.42,11.57,XGB,KGroups_max,entropy,False,0:03:57.090969,0:03:58.871754
nci9,74,53,55.00000000000001,15.14,XGB,KGroups_max,entropy,False,0:04:00.942838,0:04:02.826409
