dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,66,48,98.57,3.19,RandomForest,KGroups_max,entropy,False,0:03:16.139412,0:03:17.623286
CLL_SUB_111,2,2,63.95,8.53,RandomForest,KGroups_max,entropy,False,0:03:19.019014,0:03:20.532657
Carcinom,89,85,84.5,3.16,RandomForest,KGroups_max,entropy,False,0:05:56.709039,0:05:59.197422
GLIOMA,10,10,82.0,8.37,RandomForest,KGroups_max,entropy,False,0:03:29.744776,0:03:31.240428
GLI_85,2,2,81.17999999999999,9.67,RandomForest,KGroups_max,entropy,False,0:03:04.830910,0:03:06.178696
Prostate_GE,76,71,92.14,8.95,RandomForest,KGroups_max,entropy,False,0:03:44.825329,0:03:46.538877
SMK_CAN_187,45,38,72.67,12.62,RandomForest,KGroups_max,entropy,False,0:04:42.799937,0:04:44.809359
TOX_171,13,11,53.87,9.1,RandomForest,KGroups_max,entropy,False,0:04:17.055546,0:04:18.881041
colon,57,26,90.13,7.02,RandomForest,KGroups_max,entropy,False,0:03:08.053899,0:03:09.413171
leukemia,80,60,98.67,2.98,RandomForest,KGroups_max,entropy,False,0:03:18.312435,0:03:19.714895
lung,73,58,94.05,4.22,RandomForest,KGroups_max,entropy,False,0:04:53.604584,0:04:55.769277
lung_discrete,56,32,89.24,10.07,RandomForest,KGroups_max,entropy,False,0:03:37.243179,0:03:38.885722
lymphoma,97,45,87.58,8.559999999999999,RandomForest,KGroups_max,entropy,False,0:03:57.090969,0:03:58.871754
nci9,89,60,61.67,13.94,RandomForest,KGroups_max,entropy,False,0:04:00.942838,0:04:02.826409
