dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,40,22,98.57,3.19,RandomForest,KGroups_max,Fvalue,False,0:02:52.631138,0:02:53.735042
CLL_SUB_111,63,28,73.87,4.95,RandomForest,KGroups_max,Fvalue,False,0:03:34.729576,0:03:36.097046
Carcinom,71,5,31.04,4.29,RandomForest,KGroups_max,Fvalue,False,0:03:43.862047,0:03:45.250801
GLIOMA,73,24,82.0,13.04,RandomForest,KGroups_max,Fvalue,False,0:02:53.166940,0:02:54.261902
GLI_85,24,22,92.94,6.4399999999999995,RandomForest,KGroups_max,Fvalue,False,0:03:12.616991,0:03:13.858242
Prostate_GE,4,4,95.05,6.12,RandomForest,KGroups_max,Fvalue,False,0:03:03.250440,0:03:04.450474
SMK_CAN_187,99,78,71.64,16.509999999999998,RandomForest,KGroups_max,Fvalue,False,0:04:18.159933,0:04:19.799972
TOX_171,63,35,68.44,6.25,RandomForest,KGroups_max,Fvalue,False,0:04:23.081778,0:04:24.711667
colon,11,11,90.13,9.16,RandomForest,KGroups_max,Fvalue,False,0:02:53.158204,0:02:54.274711
leukemia,23,10,100.0,0.0,RandomForest,KGroups_max,Fvalue,False,0:02:45.616375,0:02:46.692127
lung,62,29,95.07,1.77,RandomForest,KGroups_max,Fvalue,False,0:04:04.378333,0:04:05.919333
lung_discrete,85,50,91.71,5.79,RandomForest,KGroups_max,Fvalue,False,0:03:15.943869,0:03:17.175796
lymphoma,61,44,88.63,5.34,RandomForest,KGroups_max,Fvalue,False,0:03:36.369157,0:03:37.623807
nci9,2,2,23.33,3.73,RandomForest,KGroups_max,Fvalue,False,0:02:47.823429,0:02:48.795975
