dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,93.05,9.94,XGB,KGroups_max++,cosine_sim,False,0:03:16.668905,0:03:18.079933
CLL_SUB_111,84,84,85.53,6.02,XGB,KGroups_max++,cosine_sim,False,0:04:20.880738,0:04:22.744547
Carcinom,95,95,87.92,6.550000000000001,XGB,KGroups_max++,cosine_sim,False,0:05:54.928933,0:05:57.328289
GLIOMA,6,6,80.0,14.14,XGB,KGroups_max++,cosine_sim,False,0:03:31.572009,0:03:33.083844
GLI_85,27,27,96.47,3.22,XGB,KGroups_max++,cosine_sim,False,0:03:39.237102,0:03:40.825586
Prostate_GE,81,73,94.14,6.460000000000001,XGB,KGroups_max++,cosine_sim,False,0:03:36.609727,0:03:38.207502
SMK_CAN_187,52,51,75.42,7.920000000000001,XGB,KGroups_max++,cosine_sim,False,0:04:47.524179,0:04:49.623933
TOX_171,5,5,70.22,4.84,XGB,KGroups_max++,cosine_sim,False,0:05:27.659019,0:05:29.955525
colon,82,74,93.33,6.97,XGB,KGroups_max++,cosine_sim,False,0:03:19.103262,0:03:20.559762
leukemia,17,17,98.67,2.98,XGB,KGroups_max++,cosine_sim,False,0:03:08.753273,0:03:10.097998
lung,97,97,95.07,3.47,XGB,KGroups_max++,cosine_sim,False,0:05:22.077111,0:05:24.347127
lung_discrete,70,67,86.38,4.5600000000000005,XGB,KGroups_max++,cosine_sim,False,0:03:48.025094,0:03:49.642623
lymphoma,85,83,88.63,8.37,XGB,KGroups_max++,cosine_sim,False,0:04:11.845755,0:04:13.611748
nci9,99,99,58.330000000000005,15.590000000000002,XGB,KGroups_max++,cosine_sim,False,0:04:00.934917,0:04:02.589196
