dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,45,40,97.24,3.790000000000001,LinearSVC,KGroups_max++,mutual_info,False,0:03:15.507075,0:03:16.910027
CLL_SUB_111,10,10,77.66999999999999,14.34,LinearSVC,KGroups_max++,mutual_info,False,0:04:15.161339,0:04:17.003105
Carcinom,83,73,92.5,3.92,LinearSVC,KGroups_max++,mutual_info,False,0:05:51.275247,0:05:53.666564
GLIOMA,15,15,76.0,8.94,LinearSVC,KGroups_max++,mutual_info,False,0:03:29.590211,0:03:31.090626
GLI_85,78,64,94.12,7.199999999999999,LinearSVC,KGroups_max++,mutual_info,False,0:03:35.464259,0:03:37.023648
Prostate_GE,51,34,94.19,6.279999999999999,LinearSVC,KGroups_max++,mutual_info,False,0:03:28.696021,0:03:30.231209
SMK_CAN_187,4,4,73.78,5.88,LinearSVC,KGroups_max++,mutual_info,False,0:04:40.858115,0:04:42.880786
TOX_171,92,68,65.53,5.34,LinearSVC,KGroups_max++,mutual_info,False,0:05:13.899670,0:05:16.118439
colon,5,5,85.38,7.07,LinearSVC,KGroups_max++,mutual_info,False,0:03:15.327320,0:03:16.741707
leukemia,23,19,98.67,2.98,LinearSVC,KGroups_max++,mutual_info,False,0:03:07.683509,0:03:09.045453
lung,79,67,96.05,2.24,LinearSVC,KGroups_max++,mutual_info,False,0:05:16.867954,0:05:19.123225
lung_discrete,52,41,80.95,15.04,LinearSVC,KGroups_max++,mutual_info,False,0:03:45.819247,0:03:47.413192
lymphoma,47,44,88.58,10.05,LinearSVC,KGroups_max++,mutual_info,False,0:04:10.107094,0:04:11.862448
nci9,98,97,63.33,11.18,LinearSVC,KGroups_max++,mutual_info,False,0:04:04.485946,0:04:06.162519
