dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,47,46,95.71,9.58,XGB,KGroups_max,cosine_sim,False,0:03:09.755105,0:03:10.904130
CLL_SUB_111,73,73,76.68,6.800000000000001,XGB,KGroups_max,cosine_sim,False,0:04:20.419395,0:04:21.972408
Carcinom,98,98,59.919999999999995,36.370000000000005,XGB,KGroups_max,cosine_sim,False,0:10:46.905076,0:02:09.106994
GLIOMA,56,55,80.0,12.25,XGB,KGroups_max,cosine_sim,False,0:03:24.072326,0:03:25.344066
GLI_85,85,85,92.94,7.670000000000001,XGB,KGroups_max,cosine_sim,False,0:03:25.953824,0:03:27.186703
Prostate_GE,68,65,95.05,3.54,XGB,KGroups_max,cosine_sim,False,0:03:26.655006,0:03:27.902458
SMK_CAN_187,15,15,67.94,9.95,XGB,KGroups_max,cosine_sim,False,0:04:40.254152,0:04:41.922993
TOX_171,82,82,62.0,5.37,XGB,KGroups_max,cosine_sim,False,0:05:35.321931,0:05:37.289402
colon,53,57,90.13,10.89,XGB,KGroups_max,cosine_sim,False,0:03:13.174907,0:03:14.353448
leukemia,76,77,100.0,0.0,XGB,KGroups_max,cosine_sim,False,0:03:04.084781,0:03:05.189934
lung,90,89,94.07,2.24,XGB,KGroups_max,cosine_sim,False,0:05:25.672541,0:05:27.546287
lung_discrete,99,80,83.62,6.05,XGB,KGroups_max,cosine_sim,False,0:03:36.923316,0:03:38.174447
lymphoma,53,52,84.37,9.12,XGB,KGroups_max,cosine_sim,False,0:04:01.646503,0:04:03.021085
nci9,69,69,53.33,20.07,XGB,KGroups_max,cosine_sim,False,0:03:53.047491,0:03:54.364305
