dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,23,23,100.0,0.0,LinearSVC,KGroups_max,cosine_sim,False,0:03:09.755105,0:03:10.904130
CLL_SUB_111,56,56,74.82,6.6000000000000005,LinearSVC,KGroups_max,cosine_sim,False,0:04:20.419395,0:04:21.972408
Carcinom,68,68,85.61,8.129999999999999,LinearSVC,KGroups_max,cosine_sim,False,0:10:46.905076,0:02:09.106994
GLIOMA,58,57,82.0,4.47,LinearSVC,KGroups_max,cosine_sim,False,0:03:24.072326,0:03:25.344066
GLI_85,85,85,98.82,2.63,LinearSVC,KGroups_max,cosine_sim,False,0:03:25.953824,0:03:27.186703
Prostate_GE,71,68,96.05,6.510000000000001,LinearSVC,KGroups_max,cosine_sim,False,0:03:26.655006,0:03:27.902458
SMK_CAN_187,94,92,72.69,9.0,LinearSVC,KGroups_max,cosine_sim,False,0:04:40.254152,0:04:41.922993
TOX_171,81,81,69.06,6.34,LinearSVC,KGroups_max,cosine_sim,False,0:05:35.321931,0:05:37.289402
colon,40,39,87.18,10.77,LinearSVC,KGroups_max,cosine_sim,False,0:03:13.174907,0:03:14.353448
leukemia,19,19,98.67,2.98,LinearSVC,KGroups_max,cosine_sim,False,0:03:04.084781,0:03:05.189934
lung,91,90,95.54,2.77,LinearSVC,KGroups_max,cosine_sim,False,0:05:25.672541,0:05:27.546287
lung_discrete,48,42,90.29,8.07,LinearSVC,KGroups_max,cosine_sim,False,0:03:36.923316,0:03:38.174447
lymphoma,97,94,90.79,9.58,LinearSVC,KGroups_max,cosine_sim,False,0:04:01.646503,0:04:03.021085
nci9,94,94,55.00000000000001,4.5600000000000005,LinearSVC,KGroups_max,cosine_sim,False,0:03:53.047491,0:03:54.364305
