dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,14,10,100.0,0.0,RandomForest,KGroups_max++,gini_importance,False,0:03:07.208600,0:03:08.552070
CLL_SUB_111,47,34,85.53,8.81,RandomForest,KGroups_max++,gini_importance,False,0:04:03.020618,0:04:04.804178
Carcinom,68,53,90.79,3.78,RandomForest,KGroups_max++,gini_importance,False,0:05:22.300437,0:05:24.548052
GLIOMA,40,32,88.0,13.04,RandomForest,KGroups_max++,gini_importance,False,0:03:26.631346,0:03:28.131192
GLI_85,15,12,96.47,3.22,RandomForest,KGroups_max++,gini_importance,False,0:03:23.290826,0:03:24.795221
Prostate_GE,23,16,95.1,6.99,RandomForest,KGroups_max++,gini_importance,False,0:03:23.744246,0:03:25.257478
SMK_CAN_187,4,4,77.5,5.09,RandomForest,KGroups_max++,gini_importance,False,0:04:27.736191,0:04:29.719912
TOX_171,90,53,73.7,4.53,RandomForest,KGroups_max++,gini_importance,False,0:04:47.797302,0:04:49.865896
colon,12,9,88.59,7.26,RandomForest,KGroups_max++,gini_importance,False,0:03:06.945726,0:03:08.337841
leukemia,8,8,100.0,0.0,RandomForest,KGroups_max++,gini_importance,False,0:03:05.471996,0:03:06.846851
lung,95,56,97.02,2.74,RandomForest,KGroups_max++,gini_importance,False,0:04:45.096530,0:04:47.175854
lung_discrete,73,43,91.71,5.79,RandomForest,KGroups_max++,gini_importance,False,0:03:39.499882,0:03:41.094959
lymphoma,32,27,92.63,4.71,RandomForest,KGroups_max++,gini_importance,False,0:04:02.272181,0:04:04.028059
nci9,47,28,71.67,9.5,RandomForest,KGroups_max++,gini_importance,False,0:03:46.991371,0:03:48.606206
