dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,4,4,97.24,3.790000000000001,XGB,KGroups_max,mutual_info,False,0:03:06.929712,0:03:08.059729
CLL_SUB_111,63,58,82.85,6.83,XGB,KGroups_max,mutual_info,False,0:04:13.414891,0:04:14.941450
Carcinom,99,91,66.58,37.97,XGB,KGroups_max,mutual_info,False,0:12:32.989575,0:02:24.233366
GLIOMA,73,67,82.0,13.04,XGB,KGroups_max,mutual_info,False,0:03:24.707092,0:03:26.007566
GLI_85,22,22,96.47,3.22,XGB,KGroups_max,mutual_info,False,0:03:24.754819,0:03:25.987212
Prostate_GE,89,64,95.05,6.12,XGB,KGroups_max,mutual_info,False,0:03:22.783617,0:03:24.024481
SMK_CAN_187,11,11,72.15,10.99,XGB,KGroups_max,mutual_info,False,0:04:37.353299,0:04:39.009381
TOX_171,77,67,69.63000000000001,7.69,XGB,KGroups_max,mutual_info,False,0:05:09.849346,0:05:11.689269
colon,51,45,93.33,6.97,XGB,KGroups_max,mutual_info,False,0:03:10.239874,0:03:11.406659
leukemia,18,18,100.0,0.0,XGB,KGroups_max,mutual_info,False,0:02:58.641189,0:02:59.729853
lung,28,28,95.09,1.7000000000000002,XGB,KGroups_max,mutual_info,False,0:05:11.358020,0:05:13.150032
lung_discrete,93,73,84.95,5.489999999999999,XGB,KGroups_max,mutual_info,False,0:03:36.765164,0:03:38.016220
lymphoma,41,41,84.53,9.94,XGB,KGroups_max,mutual_info,False,0:03:59.729709,0:04:01.096690
nci9,67,67,53.33,17.28,XGB,KGroups_max,mutual_info,False,0:03:52.633879,0:03:53.944078
