dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,5,5,96.0,5.96,RandomForest,KGroups_max,variance,False,0:02:48.541237,0:02:49.610981
CLL_SUB_111,13,11,69.41000000000001,9.66,RandomForest,KGroups_max,variance,False,0:03:29.249710,0:03:30.550463
Carcinom,13,10,76.42,2.59,RandomForest,KGroups_max,variance,False,0:00:30.658905,0:00:55.457061
GLIOMA,10,10,84.0,8.94,RandomForest,KGroups_max,variance,False,0:02:58.676947,0:02:59.818325
GLI_85,8,8,91.76,5.26,RandomForest,KGroups_max,variance,False,0:03:03.210567,0:03:04.330226
Prostate_GE,12,12,95.05,8.66,RandomForest,KGroups_max,variance,False,0:03:07.752849,0:03:08.907975
SMK_CAN_187,6,6,70.0,11.18,RandomForest,KGroups_max,variance,False,0:03:35.921205,0:03:37.248139
TOX_171,10,8,56.79,9.36,RandomForest,KGroups_max,variance,False,0:03:54.507295,0:03:55.924097
colon,3,3,83.85000000000001,5.93,RandomForest,KGroups_max,variance,False,0:02:53.207127,0:02:54.291363
leukemia,6,6,100.0,0.0,RandomForest,KGroups_max,variance,False,0:02:50.503611,0:02:51.571180
lung,7,7,90.63,3.22,RandomForest,KGroups_max,variance,False,0:03:49.341524,0:03:50.716162
lung_discrete,6,6,71.05,6.75,RandomForest,KGroups_max,variance,False,0:03:13.851247,0:03:14.984278
lymphoma,6,6,68.74,9.87,RandomForest,KGroups_max,variance,False,0:03:26.791741,0:03:27.998827
nci9,8,8,36.67,12.64,RandomForest,KGroups_max,variance,False,0:03:26.119374,0:03:27.300489
