dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,42,38,98.57,3.19,MLP,KGroups_max++,entropy,False,0:03:11.290768,0:03:12.617845
CLL_SUB_111,2,2,45.85,6.38,MLP,KGroups_max++,entropy,False,0:03:17.286520,0:03:18.654116
Carcinom,68,68,95.39,1.6,MLP,KGroups_max++,entropy,False,0:05:39.297650,0:05:41.712441
GLIOMA,3,3,86.0,11.4,MLP,KGroups_max++,entropy,False,0:03:25.658275,0:03:27.073626
GLI_85,3,3,68.24,14.17,MLP,KGroups_max++,entropy,False,0:03:01.347053,0:03:02.622481
Prostate_GE,12,12,95.1,6.99,MLP,KGroups_max++,entropy,False,0:03:33.375176,0:03:34.845690
SMK_CAN_187,93,84,69.54,14.18,MLP,KGroups_max++,entropy,False,0:04:45.634734,0:04:47.640102
TOX_171,13,11,56.18,6.76,MLP,KGroups_max++,entropy,False,0:04:13.957034,0:04:15.723275
colon,97,46,91.79,10.21,MLP,KGroups_max++,entropy,False,0:03:08.422713,0:03:09.756470
leukemia,14,14,100.0,0.0,MLP,KGroups_max++,entropy,False,0:03:09.435429,0:03:10.728691
lung,75,72,95.55,4.08,MLP,KGroups_max++,entropy,False,0:05:00.321194,0:05:02.362467
lung_discrete,60,44,93.05,6.909999999999999,MLP,KGroups_max++,entropy,False,0:03:40.678418,0:03:42.179762
lymphoma,61,43,92.74,4.62,MLP,KGroups_max++,entropy,False,0:03:59.482170,0:04:01.123610
nci9,66,61,70.0,19.18,MLP,KGroups_max++,entropy,False,0:03:57.070084,0:03:58.682791
