dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,6,6,94.48,5.92,RandomForest,KGroups_max,variance,False,0:02:55.559213,0:02:56.878148
CLL_SUB_111,20,11,69.41000000000001,9.66,RandomForest,KGroups_max,variance,False,0:03:36.400562,0:03:38.024386
Carcinom,20,10,76.44999999999999,6.75,RandomForest,KGroups_max,variance,False,0:04:31.060976,0:04:33.159342
GLIOMA,14,10,84.0,8.94,RandomForest,KGroups_max,variance,False,0:03:07.631503,0:03:09.111867
GLI_85,5,5,91.76,9.84,RandomForest,KGroups_max,variance,False,0:03:11.884023,0:03:13.393942
Prostate_GE,26,17,94.14,6.460000000000001,RandomForest,KGroups_max,variance,False,0:03:16.723359,0:03:18.235319
SMK_CAN_187,7,6,70.0,11.18,RandomForest,KGroups_max,variance,False,0:03:46.053745,0:03:47.830261
TOX_171,15,8,56.79,9.36,RandomForest,KGroups_max,variance,False,0:04:02.942931,0:04:04.820176
colon,5,5,85.50999999999999,9.04,RandomForest,KGroups_max,variance,False,0:02:59.038608,0:03:00.390286
leukemia,3,3,98.67,2.98,RandomForest,KGroups_max,variance,False,0:02:57.260057,0:02:58.716903
lung,9,7,90.63,3.22,RandomForest,KGroups_max,variance,False,0:03:59.532169,0:04:01.500763
lung_discrete,7,6,71.05,6.75,RandomForest,KGroups_max,variance,False,0:03:23.825859,0:03:25.435655
lymphoma,8,6,68.74,9.87,RandomForest,KGroups_max,variance,False,0:03:37.068114,0:03:38.658205
nci9,5,5,41.67,16.669999999999998,RandomForest,KGroups_max,variance,False,0:03:35.639671,0:03:37.107343
