dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,20,13,95.71,9.58,XGB,KGroups_max,Fvalue,False,0:03:09.334956,0:03:10.680426
CLL_SUB_111,91,41,69.49,7.93,XGB,KGroups_max,Fvalue,False,0:03:55.939448,0:03:57.658333
Carcinom,72,6,32.82,7.89,XGB,KGroups_max,Fvalue,False,0:04:26.376910,0:04:28.408018
GLIOMA,38,17,78.0,13.04,XGB,KGroups_max,Fvalue,False,0:03:14.716569,0:03:16.142107
GLI_85,14,13,91.76,9.84,XGB,KGroups_max,Fvalue,False,0:03:30.274739,0:03:31.948465
Prostate_GE,43,23,96.05,6.510000000000001,XGB,KGroups_max,Fvalue,False,0:03:21.601440,0:03:23.168854
SMK_CAN_187,61,54,70.61,9.79,XGB,KGroups_max,Fvalue,False,0:04:41.989848,0:04:44.112563
TOX_171,94,54,73.75,12.05,XGB,KGroups_max,Fvalue,False,0:04:50.565097,0:04:52.777405
colon,84,49,90.13,7.02,XGB,KGroups_max,Fvalue,False,0:03:12.456612,0:03:13.993599
leukemia,23,12,100.0,0.0,XGB,KGroups_max,Fvalue,False,0:03:02.507619,0:03:03.993587
lung,90,41,94.59,1.0699999999999998,XGB,KGroups_max,Fvalue,False,0:04:30.996625,0:04:33.076069
lung_discrete,81,50,85.14,9.87,XGB,KGroups_max,Fvalue,False,0:03:41.507454,0:03:43.239882
lymphoma,71,53,88.68,13.28,XGB,KGroups_max,Fvalue,False,0:04:01.846345,0:04:03.579947
nci9,2,2,20.0,7.449999999999999,XGB,KGroups_max,Fvalue,False,0:03:07.844205,0:03:09.145434
