dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,94.38,9.3,XGB,KGroups_max,entropy,False,0:03:12.627748,0:03:13.892530
CLL_SUB_111,2,2,61.23,13.58,XGB,KGroups_max,entropy,False,0:03:16.965957,0:03:18.478341
Carcinom,71,69,78.69,8.43,XGB,KGroups_max,entropy,False,0:05:54.470671,0:05:57.011006
GLIOMA,5,5,78.0,8.37,XGB,KGroups_max,entropy,False,0:03:26.571163,0:03:28.154801
GLI_85,2,2,80.0,5.26,XGB,KGroups_max,entropy,False,0:03:02.411297,0:03:03.752314
Prostate_GE,83,77,89.19,9.59,XGB,KGroups_max,entropy,False,0:03:42.976252,0:03:44.570884
SMK_CAN_187,97,78,70.6,12.85,XGB,KGroups_max,entropy,False,0:04:40.624457,0:04:42.630544
TOX_171,14,10,52.690000000000005,12.01,XGB,KGroups_max,entropy,False,0:04:17.665471,0:04:19.754323
colon,90,36,88.72,4.36,XGB,KGroups_max,entropy,False,0:03:07.186140,0:03:08.574636
leukemia,63,50,98.57,3.19,XGB,KGroups_max,entropy,False,0:03:17.459739,0:03:18.900738
lung,51,45,94.05,4.87,XGB,KGroups_max,entropy,False,0:04:53.383924,0:04:55.455130
lung_discrete,94,40,87.81,5.35,XGB,KGroups_max,entropy,False,0:03:35.746939,0:03:37.264964
lymphoma,82,39,82.47,15.07,XGB,KGroups_max,entropy,False,0:03:53.232826,0:03:54.868741
nci9,55,42,53.33,17.28,XGB,KGroups_max,entropy,False,0:03:56.601372,0:03:58.227814
