dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,7,6,97.33,5.96,GaussianNB,KGroups_max,variance,False,0:02:50.857315,0:02:51.958426
CLL_SUB_111,2,2,67.58999999999999,12.52,GaussianNB,KGroups_max,variance,False,0:03:34.126381,0:03:35.777816
Carcinom,17,12,45.29,12.06,GaussianNB,KGroups_max,variance,False,0:04:28.774815,0:04:30.764068
GLIOMA,10,8,50.0,18.709999999999997,GaussianNB,KGroups_max,variance,False,0:03:04.557533,0:03:05.990857
GLI_85,2,2,91.76,6.710000000000001,GaussianNB,KGroups_max,variance,False,0:03:10.049527,0:03:11.453527
Prostate_GE,6,6,61.62,8.7,GaussianNB,KGroups_max,variance,False,0:03:14.731611,0:03:16.151545
SMK_CAN_187,3,3,65.18,14.34,GaussianNB,KGroups_max,variance,False,0:03:43.107136,0:03:44.725411
TOX_171,9,8,61.45,6.64,GaussianNB,KGroups_max,variance,False,0:04:00.101471,0:04:01.887048
colon,2,2,77.31,16.14,GaussianNB,KGroups_max,variance,False,0:02:58.897395,0:03:00.235707
leukemia,4,4,98.67,2.98,GaussianNB,KGroups_max,variance,False,0:02:55.742178,0:02:57.052504
lung,2,2,81.76,3.82,GaussianNB,KGroups_max,variance,False,0:03:58.070819,0:03:59.792980
lung_discrete,7,6,62.95,4.24,GaussianNB,KGroups_max,variance,False,0:03:21.214715,0:03:22.628687
lymphoma,5,5,68.74,6.4799999999999995,GaussianNB,KGroups_max,variance,False,0:03:34.316295,0:03:35.823481
nci9,9,8,45.0,16.24,GaussianNB,KGroups_max,variance,False,0:03:33.637002,0:03:35.110392
