dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,54,36,97.24,3.790000000000001,GaussianNB,KGroups_max++,entropy,False,0:03:03.572911,0:03:04.646357
CLL_SUB_111,2,2,49.49,6.43,GaussianNB,KGroups_max++,entropy,False,0:03:10.054849,0:03:11.157485
Carcinom,61,58,78.17,2.47,GaussianNB,KGroups_max++,entropy,False,0:05:21.445290,0:05:23.132797
GLIOMA,69,43,68.0,8.37,GaussianNB,KGroups_max++,entropy,False,0:03:16.284939,0:03:17.397663
GLI_85,3,3,68.24,11.47,GaussianNB,KGroups_max++,entropy,False,0:02:55.303595,0:02:56.329517
Prostate_GE,2,2,90.19,6.99,GaussianNB,KGroups_max++,entropy,False,0:03:26.159127,0:03:27.351139
SMK_CAN_187,100,74,66.8,16.46,GaussianNB,KGroups_max++,entropy,False,0:04:25.585958,0:04:27.119515
TOX_171,15,11,60.870000000000005,8.04,GaussianNB,KGroups_max++,entropy,False,0:04:06.315451,0:04:07.707716
colon,2,2,67.95,12.04,GaussianNB,KGroups_max++,entropy,False,0:02:57.347212,0:02:58.384274
leukemia,64,47,88.75999999999999,11.9,GaussianNB,KGroups_max++,entropy,False,0:03:02.206440,0:03:03.257807
lung,97,70,78.78,8.99,GaussianNB,KGroups_max++,entropy,False,0:04:31.533229,0:04:33.068644
lung_discrete,38,24,76.75999999999999,7.61,GaussianNB,KGroups_max++,entropy,False,0:03:26.654006,0:03:27.821444
lymphoma,27,17,71.89,12.6,GaussianNB,KGroups_max++,entropy,False,0:03:42.501924,0:03:43.758665
nci9,26,22,35.0,10.87,GaussianNB,KGroups_max++,entropy,False,0:03:42.343256,0:03:43.566008
