dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,95.9,3.74,KNeighbors,KGroups_max++,variance,False,0:02:46.714716,0:02:47.705779
CLL_SUB_111,9,8,69.45,8.86,KNeighbors,KGroups_max++,variance,False,0:03:26.346995,0:03:27.543821
Carcinom,24,11,75.28,3.34,KNeighbors,KGroups_max++,variance,False,0:04:19.581621,0:04:21.014323
GLIOMA,7,6,86.0,8.94,KNeighbors,KGroups_max++,variance,False,0:02:57.559947,0:02:58.578452
GLI_85,2,2,89.41,7.670000000000001,KNeighbors,KGroups_max++,variance,False,0:03:01.346307,0:03:02.407198
Prostate_GE,23,17,93.19,6.61,KNeighbors,KGroups_max++,variance,False,0:03:07.659544,0:03:08.771653
SMK_CAN_187,9,7,65.75,12.1,KNeighbors,KGroups_max++,variance,False,0:03:35.282243,0:03:36.560387
TOX_171,7,6,58.489999999999995,7.539999999999999,KNeighbors,KGroups_max++,variance,False,0:03:53.099691,0:03:54.429421
colon,3,3,77.82,16.93,KNeighbors,KGroups_max++,variance,False,0:02:50.638786,0:02:51.639109
leukemia,7,6,98.67,2.98,KNeighbors,KGroups_max++,variance,False,0:02:47.972713,0:02:48.960414
lung,6,6,90.13,3.05,KNeighbors,KGroups_max++,variance,False,0:03:49.039629,0:03:50.372655
lung_discrete,8,6,65.71000000000001,7.03,KNeighbors,KGroups_max++,variance,False,0:03:14.484790,0:03:15.580980
lymphoma,6,5,67.63,8.9,KNeighbors,KGroups_max++,variance,False,0:03:27.743380,0:03:28.922413
nci9,9,8,35.0,12.36,KNeighbors,KGroups_max++,variance,False,0:03:25.091670,0:03:26.229086
