dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,3,2,94.48,3.1,MLP,KGroups_max++,variance,False,0:02:51.469834,0:02:52.649010
CLL_SUB_111,10,3,69.28999999999999,10.07,MLP,KGroups_max++,variance,False,0:03:22.326280,0:03:23.693612
Carcinom,32,3,38.52,4.4799999999999995,MLP,KGroups_max++,variance,False,0:04:11.575619,0:04:13.231004
GLIOMA,2,2,48.0,10.95,MLP,KGroups_max++,variance,False,0:03:03.819704,0:03:05.065148
GLI_85,43,4,83.53,10.52,MLP,KGroups_max++,variance,False,0:03:03.479312,0:03:04.741062
Prostate_GE,28,5,93.1,7.62,MLP,KGroups_max++,variance,False,0:03:03.493164,0:03:04.784985
SMK_CAN_187,2,1,67.85,9.61,MLP,KGroups_max++,variance,False,0:03:33.161547,0:03:34.614293
TOX_171,18,3,54.97,11.47,MLP,KGroups_max++,variance,False,0:03:52.041744,0:03:53.572240
colon,7,3,82.17999999999999,12.47,MLP,KGroups_max++,variance,False,0:02:49.927462,0:02:51.101400
leukemia,14,3,91.71,5.79,MLP,KGroups_max++,variance,False,0:02:48.262424,0:02:49.418947
lung,18,3,82.76,1.7399999999999998,MLP,KGroups_max++,variance,False,0:03:51.018139,0:03:52.551542
lung_discrete,25,3,54.76,3.87,MLP,KGroups_max++,variance,False,0:03:17.231685,0:03:18.489563
lymphoma,36,3,59.31999999999999,7.19,MLP,KGroups_max++,variance,False,0:03:25.182498,0:03:26.498071
nci9,2,2,21.67,4.5600000000000005,MLP,KGroups_max++,variance,False,0:02:58.374559,0:02:59.506843
