dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,29,7,98.57,3.19,RandomForest,KGroups_max,gini_importance,False,0:02:49.765287,0:02:50.971592
CLL_SUB_111,98,22,84.61999999999999,8.33,RandomForest,KGroups_max,gini_importance,False,0:03:28.814807,0:03:30.276026
Carcinom,85,34,85.61,2.1999999999999997,RandomForest,KGroups_max,gini_importance,False,0:04:42.922992,0:04:44.793999
GLIOMA,61,22,86.0,8.94,RandomForest,KGroups_max,gini_importance,False,0:03:05.151056,0:03:06.434929
GLI_85,48,11,95.29,2.63,RandomForest,KGroups_max,gini_importance,False,0:03:02.314022,0:03:03.598846
Prostate_GE,38,10,94.1,8.89,RandomForest,KGroups_max,gini_importance,False,0:03:02.872679,0:03:04.169440
SMK_CAN_187,59,19,74.88,11.38,RandomForest,KGroups_max,gini_importance,False,0:03:49.114686,0:03:50.725139
TOX_171,79,19,75.48,9.94,RandomForest,KGroups_max,gini_importance,False,0:04:04.664916,0:04:06.337467
colon,76,11,86.92,7.33,RandomForest,KGroups_max,gini_importance,False,0:02:52.186257,0:02:53.499816
leukemia,24,8,100.0,0.0,RandomForest,KGroups_max,gini_importance,False,0:02:53.053558,0:02:54.423854
lung,27,10,96.55,2.79,RandomForest,KGroups_max,gini_importance,False,0:04:06.517094,0:04:08.453181
lung_discrete,71,16,87.71,8.67,RandomForest,KGroups_max,gini_importance,False,0:03:21.136408,0:03:22.716452
lymphoma,73,23,87.63,7.42,RandomForest,KGroups_max,gini_importance,False,0:03:41.058665,0:03:42.754171
nci9,79,14,70.0,9.5,RandomForest,KGroups_max,gini_importance,False,0:03:28.635323,0:03:30.203064
