dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,3,3,93.05,8.75,XGB,KGroups_max,variance,False,0:02:46.253205,0:02:47.414364
CLL_SUB_111,33,8,68.42,6.660000000000001,XGB,KGroups_max,variance,False,0:03:21.670529,0:03:23.083337
Carcinom,78,9,66.69,13.27,XGB,KGroups_max,variance,False,0:04:17.421445,0:04:19.153413
GLIOMA,9,5,78.0,8.37,XGB,KGroups_max,variance,False,0:02:57.994836,0:02:59.233641
GLI_85,7,5,94.12,7.199999999999999,XGB,KGroups_max,variance,False,0:03:02.276264,0:03:03.558826
Prostate_GE,31,10,95.1,6.99,XGB,KGroups_max,variance,False,0:03:03.566591,0:03:04.865999
SMK_CAN_187,46,6,64.1,13.4,XGB,KGroups_max,variance,False,0:03:36.035397,0:03:37.557657
TOX_171,27,6,50.86000000000001,5.83,XGB,KGroups_max,variance,False,0:03:52.159352,0:03:53.761940
colon,6,4,85.64,10.4,XGB,KGroups_max,variance,False,0:02:52.097250,0:02:53.404541
leukemia,3,3,97.33,5.96,XGB,KGroups_max,variance,False,0:02:51.452831,0:02:52.813335
lung,27,6,88.68,5.04,XGB,KGroups_max,variance,False,0:03:53.412331,0:03:55.256042
lung_discrete,8,4,65.81,4.16,XGB,KGroups_max,variance,False,0:03:19.377575,0:03:20.924669
lymphoma,34,5,66.74,3.77,XGB,KGroups_max,variance,False,0:03:31.008875,0:03:32.702139
nci9,44,8,31.67,6.97,XGB,KGroups_max,variance,False,0:03:17.680809,0:03:19.191591
