dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,16,16,98.57,3.19,MLP,KGroups_max,cosine_sim,False,0:02:58.540386,0:02:59.611876
CLL_SUB_111,65,65,75.64999999999999,6.97,MLP,KGroups_max,cosine_sim,False,0:04:09.604904,0:04:11.118139
Carcinom,93,93,85.63,5.35,MLP,KGroups_max,cosine_sim,False,0:05:53.546107,0:05:55.488851
GLIOMA,67,63,88.0,4.47,MLP,KGroups_max,cosine_sim,False,0:03:08.734558,0:03:09.854680
GLI_85,38,38,96.47,3.22,MLP,KGroups_max,cosine_sim,False,0:03:16.729523,0:03:17.918828
Prostate_GE,48,47,96.1,5.35,MLP,KGroups_max,cosine_sim,False,0:03:17.955823,0:03:19.176831
SMK_CAN_187,17,17,69.5,12.53,MLP,KGroups_max,cosine_sim,False,0:04:27.026028,0:04:28.630913
TOX_171,74,74,73.71,5.66,MLP,KGroups_max,cosine_sim,False,0:05:16.568286,0:05:18.378376
colon,31,31,91.67,14.43,MLP,KGroups_max,cosine_sim,False,0:02:59.202782,0:03:00.286201
leukemia,18,18,100.0,0.0,MLP,KGroups_max,cosine_sim,False,0:02:50.673110,0:02:51.693498
lung,81,80,96.06,1.34,MLP,KGroups_max,cosine_sim,False,0:05:06.308685,0:05:08.066080
lung_discrete,87,65,88.94999999999999,4.02,MLP,KGroups_max,cosine_sim,False,0:03:18.773556,0:03:19.953231
lymphoma,97,90,89.53,12.37,MLP,KGroups_max,cosine_sim,False,0:03:44.333741,0:03:45.568151
nci9,79,79,60.0,3.73,MLP,KGroups_max,cosine_sim,False,0:03:34.125133,0:03:35.290430
