dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,49,40,98.67,2.98,GaussianNB,KGroups_max,mutual_info,False,0:03:12.522018,0:03:13.817467
CLL_SUB_111,68,58,74.86,8.98,GaussianNB,KGroups_max,mutual_info,False,0:04:16.931049,0:04:18.639651
Carcinom,82,72,77.01,5.35,GaussianNB,KGroups_max,mutual_info,False,0:05:42.217523,0:05:44.480880
GLIOMA,53,46,80.0,7.07,GaussianNB,KGroups_max,mutual_info,False,0:03:30.623316,0:03:32.062924
GLI_85,92,70,96.47,3.22,GaussianNB,KGroups_max,mutual_info,False,0:03:32.599068,0:03:34.104450
Prostate_GE,9,9,94.1,8.89,GaussianNB,KGroups_max,mutual_info,False,0:03:27.195713,0:03:28.662363
SMK_CAN_187,17,17,70.04,20.17,GaussianNB,KGroups_max,mutual_info,False,0:04:44.671055,0:04:46.792924
TOX_171,99,70,67.28,10.76,GaussianNB,KGroups_max,mutual_info,False,0:05:06.922479,0:05:09.140783
colon,30,27,90.38,6.72,GaussianNB,KGroups_max,mutual_info,False,0:03:15.537014,0:03:16.999192
leukemia,10,10,98.67,2.98,GaussianNB,KGroups_max,mutual_info,False,0:03:05.031691,0:03:06.411549
lung,44,40,95.06,5.2,GaussianNB,KGroups_max,mutual_info,False,0:05:15.287308,0:05:17.583616
lung_discrete,34,27,75.42999999999999,7.48,GaussianNB,KGroups_max,mutual_info,False,0:03:45.270635,0:03:46.960233
lymphoma,21,21,75.05,8.38,GaussianNB,KGroups_max,mutual_info,False,0:04:09.148346,0:04:10.946314
nci9,39,39,40.0,16.03,GaussianNB,KGroups_max,mutual_info,False,0:04:03.466108,0:04:05.231954
