dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,4,4,98.67,2.98,KNeighbors,KGroups_max++,variance,False,0:02:53.161903,0:02:54.415330
CLL_SUB_111,32,11,69.37,3.77,KNeighbors,KGroups_max++,variance,False,0:03:33.101964,0:03:34.629368
Carcinom,36,12,75.26,4.06,KNeighbors,KGroups_max++,variance,False,0:04:28.583459,0:04:30.408400
GLIOMA,7,7,84.0,8.94,KNeighbors,KGroups_max++,variance,False,0:03:04.127749,0:03:05.439634
GLI_85,5,5,90.59,8.92,KNeighbors,KGroups_max++,variance,False,0:03:07.949635,0:03:09.319542
Prostate_GE,12,11,95.14,4.88,KNeighbors,KGroups_max++,variance,False,0:03:13.199548,0:03:14.623292
SMK_CAN_187,20,7,65.75,12.1,KNeighbors,KGroups_max++,variance,False,0:03:43.151414,0:03:44.799271
TOX_171,3,3,57.330000000000005,7.79,KNeighbors,KGroups_max++,variance,False,0:04:01.599862,0:04:03.321058
colon,5,5,80.77,10.79,KNeighbors,KGroups_max++,variance,False,0:02:56.166414,0:02:57.436732
leukemia,6,5,98.67,2.98,KNeighbors,KGroups_max++,variance,False,0:02:54.323973,0:02:55.607938
lung,23,8,88.67,4.43,KNeighbors,KGroups_max++,variance,False,0:03:57.578230,0:03:59.309765
lung_discrete,10,6,65.71000000000001,7.03,KNeighbors,KGroups_max++,variance,False,0:03:22.078007,0:03:23.496688
lymphoma,8,5,67.63,8.9,KNeighbors,KGroups_max++,variance,False,0:03:35.028978,0:03:36.513371
nci9,18,11,31.67,14.91,KNeighbors,KGroups_max++,variance,False,0:03:30.838466,0:03:32.260792
