dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,38,37,98.57,3.19,LinearSVC,KGroups_max,cosine_sim,False,0:03:15.514468,0:03:16.948907
CLL_SUB_111,30,30,74.78,5.11,LinearSVC,KGroups_max,cosine_sim,False,0:04:27.211931,0:04:29.203688
Carcinom,97,97,85.63,6.0600000000000005,LinearSVC,KGroups_max,cosine_sim,False,0:06:20.007623,0:06:22.614745
GLIOMA,97,94,90.0,7.07,LinearSVC,KGroups_max,cosine_sim,False,0:03:30.654567,0:03:32.241045
GLI_85,43,43,96.47,5.26,LinearSVC,KGroups_max,cosine_sim,False,0:03:34.944297,0:03:36.545819
Prostate_GE,87,81,96.05,6.510000000000001,LinearSVC,KGroups_max,cosine_sim,False,0:03:36.447929,0:03:38.061101
SMK_CAN_187,64,63,71.66,6.15,LinearSVC,KGroups_max,cosine_sim,False,0:04:50.267830,0:04:52.476056
TOX_171,98,98,63.260000000000005,11.25,LinearSVC,KGroups_max,cosine_sim,False,0:11:29.852032,0:02:16.830015
colon,16,17,88.72,9.41,LinearSVC,KGroups_max,cosine_sim,False,0:03:18.793233,0:03:20.283149
leukemia,66,65,100.0,0.0,LinearSVC,KGroups_max,cosine_sim,False,0:03:09.811565,0:03:11.195258
lung,94,94,94.09,3.3300000000000005,LinearSVC,KGroups_max,cosine_sim,False,0:05:35.056017,0:05:37.448086
lung_discrete,56,51,84.95,7.46,LinearSVC,KGroups_max,cosine_sim,False,0:03:46.774144,0:03:48.425825
lymphoma,79,79,92.79,7.779999999999999,LinearSVC,KGroups_max,cosine_sim,False,0:04:11.259733,0:04:13.071436
nci9,57,58,53.33,9.5,LinearSVC,KGroups_max,cosine_sim,False,0:04:01.866580,0:04:03.590893
