dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,5,5,97.24,3.790000000000001,GaussianNB,KGroups_max++,variance,False,0:02:53.003148,0:02:54.240307
CLL_SUB_111,7,7,64.9,7.870000000000001,GaussianNB,KGroups_max++,variance,False,0:03:33.872752,0:03:35.397078
Carcinom,15,11,45.879999999999995,9.75,GaussianNB,KGroups_max++,variance,False,0:04:29.888890,0:04:31.740472
GLIOMA,2,2,80.0,7.07,GaussianNB,KGroups_max++,variance,False,0:03:03.865738,0:03:05.149692
GLI_85,6,6,87.06,9.67,GaussianNB,KGroups_max++,variance,False,0:03:08.507359,0:03:09.873484
Prostate_GE,2,2,91.1,8.27,GaussianNB,KGroups_max++,variance,False,0:03:13.266253,0:03:14.662979
SMK_CAN_187,2,2,65.21000000000001,8.52,GaussianNB,KGroups_max++,variance,False,0:03:42.162265,0:03:43.766021
TOX_171,11,7,63.8,10.81,GaussianNB,KGroups_max++,variance,False,0:04:00.779575,0:04:02.475053
colon,10,9,75.9,9.75,GaussianNB,KGroups_max++,variance,False,0:02:56.794960,0:02:58.064485
leukemia,6,6,98.67,2.98,GaussianNB,KGroups_max++,variance,False,0:02:53.989485,0:02:55.236337
lung,3,3,87.16000000000001,5.4399999999999995,GaussianNB,KGroups_max++,variance,False,0:03:56.799890,0:03:58.484674
lung_discrete,6,6,62.95,4.24,GaussianNB,KGroups_max++,variance,False,0:03:21.109076,0:03:22.508244
lymphoma,7,6,68.74,3.790000000000001,GaussianNB,KGroups_max++,variance,False,0:03:35.545128,0:03:37.041631
nci9,15,11,43.33,17.080000000000002,GaussianNB,KGroups_max++,variance,False,0:03:32.447169,0:03:33.893352
