dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,98.57,3.19,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:02.242965,0:03:04.664805
BASEHOCK,100,37,91.82,2.77,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:12:33.907288,0:12:39.787111
CLL_SUB_111,47,13,82.06,6.819999999999999,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:25.787498,0:03:27.177358
COIL20,84,80,77.14999999999999,4.53,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:26:03.672722,0:26:12.940035
Carcinom,83,83,95.38,3.34,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:09:50.249266,0:01:51.972761
GLIOMA,23,13,86.0,11.4,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:06.892410,0:03:08.131208
GLI_85,94,38,94.12,5.88,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:06.604801,0:03:07.868026
Isolet,65,61,78.59,3.82,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:39:59.255538,0:40:14.844980
ORL,71,21,45.25,4.54,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:11:31.158718,0:11:35.360012
PCMAC,99,31,86.21,2.03,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:13:03.643983,0:13:09.700545
Prostate_GE,92,47,95.1,6.99,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:12.628440,0:03:13.937248
RELATHE,83,29,78.27,2.99,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:10:04.026474,0:10:08.685081
SMK_CAN_187,50,15,72.2,12.82,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:44.532226,0:03:46.065475
TOX_171,74,74,75.42999999999999,4.97,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:05:12.596883,0:05:14.578001
USPS,65,16,84.82,1.68,LinearSVC,SCSIG,cosine_sim + mutual_info,False,1:43:45.245727,1:44:29.411984
Yale,85,85,81.21000000000001,10.8,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:06:29.423323,0:06:31.946000
arcene,30,10,81.0,6.98,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:50.600462,0:03:52.329675
colon,8,5,88.59,4.81,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:02:56.790178,0:02:57.975375
gisette,96,43,93.89,0.91,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:50:08.007034,0:50:30.580413
leukemia,21,15,98.67,2.98,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:02:54.730570,0:02:55.891195
lung,44,44,94.57,2.08,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:05:08.984857,0:05:10.968493
lung_discrete,71,69,86.19,5.24,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:37.352284,0:03:38.746574
lymphoma,85,68,94.84,5.140000000000001,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:51.774803,0:03:53.267489
madelon,34,5,62.31,1.51,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:19:33.912454,0:19:42.403699
nci9,93,93,51.67,20.75,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:03:49.635127,0:03:51.085125
orlraws10P,23,23,86.0,9.62,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:04:37.024596,0:04:38.896538
pixraw10P,69,69,88.0,5.7,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:06:45.587645,0:01:22.987030
warpAR10P,97,96,91.54,4.21,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:05:03.618551,0:05:05.682607
warpPIE10P,92,92,99.05,2.13,LinearSVC,SCSIG,cosine_sim + mutual_info,False,0:05:52.258847,0:05:54.638392
