dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,91,84,97.24,3.790000000000001,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:04:36.373621,0:01:07.949683
CLL_SUB_111,26,26,81.98,7.199999999999999,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:07:22.513415,0:01:27.354559
Carcinom,91,91,94.24,4.09,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:11:17.561074,0:02:09.817375
GLIOMA,16,16,86.0,11.4,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:03:15.218199,0:01:02.472413
GLI_85,67,66,96.47,3.22,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:06:32.267105,0:01:23.117620
Prostate_GE,8,8,96.05,6.510000000000001,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:07:16.786350,0:01:28.153868
SMK_CAN_187,45,45,77.03,12.68,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:13:34.111381,0:02:16.298718
TOX_171,92,92,70.77,4.01,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:09:48.105300,0:01:53.369013
colon,50,49,91.79,5.8999999999999995,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:04:23.902262,0:01:05.443279
leukemia,29,28,100.0,0.0,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:04:05.045658,0:01:03.205609
lung,71,71,97.04,2.07,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:13:30.551517,0:02:24.281099
lung_discrete,32,32,90.38,7.7,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:06:26.388897,0:01:26.724427
lymphoma,100,98,92.68,4.74,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:07:50.131151,0:01:33.054478
nci9,37,37,40.0,10.87,KNeighbors,SCSIG_d,cosine_sim + mutual_info,False,0:05:22.942753,0:01:16.653861
