dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,98.57,3.19,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:02.242965,0:03:04.664805
BASEHOCK,100,37,88.06,1.5599999999999998,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:12:33.907288,0:12:39.787111
CLL_SUB_111,32,9,82.85,3.95,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:25.787498,0:03:27.177358
COIL20,85,75,86.74,5.3100000000000005,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:26:03.672722,0:26:12.940035
Carcinom,91,91,94.24,4.09,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:09:50.249266,0:01:51.972761
GLIOMA,34,18,84.0,15.17,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:06.892410,0:03:08.131208
GLI_85,71,29,95.29,4.92,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:06.604801,0:03:07.868026
Isolet,97,79,74.94,3.81,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:39:59.255538,0:40:14.844980
ORL,71,21,45.75,2.59,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:11:31.158718,0:11:35.360012
PCMAC,95,31,84.71,1.24,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:13:03.643983,0:13:09.700545
Prostate_GE,76,41,96.05,6.510000000000001,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:12.628440,0:03:13.937248
RELATHE,70,25,66.57,3.38,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:10:04.026474,0:10:08.685081
SMK_CAN_187,78,23,74.33999999999999,14.67,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:44.532226,0:03:46.065475
TOX_171,92,92,70.77,4.01,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:05:12.596883,0:05:14.578001
USPS,68,15,87.79,1.54,KNeighbors,SCSIG,cosine_sim + mutual_info,False,1:43:45.245727,1:44:29.411984
Yale,79,79,70.91,8.19,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:06:29.423323,0:06:31.946000
arcene,64,21,86.5,3.790000000000001,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:50.600462,0:03:52.329675
colon,53,27,91.67,10.21,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:02:56.790178,0:02:57.975375
gisette,93,42,95.3,0.6,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:50:08.007034,0:50:30.580413
leukemia,14,10,100.0,0.0,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:02:54.730570,0:02:55.891195
lung,71,71,97.04,2.07,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:05:08.984857,0:05:10.968493
lung_discrete,36,36,87.62,5.71,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:37.352284,0:03:38.746574
lymphoma,24,20,91.58,7.98,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:51.774803,0:03:53.267489
madelon,81,10,74.42,0.1399999999999999,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:19:33.912454,0:19:42.403699
nci9,37,37,40.0,10.87,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:03:49.635127,0:03:51.085125
orlraws10P,83,83,87.0,10.95,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:04:37.024596,0:04:38.896538
pixraw10P,7,7,95.0,5.0,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:06:45.587645,0:01:22.987030
warpAR10P,26,26,78.46,7.98,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:05:03.618551,0:05:05.682607
warpPIE10P,95,95,96.19,5.220000000000001,KNeighbors,SCSIG,cosine_sim + mutual_info,False,0:05:52.258847,0:05:54.638392
