dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,98.57,3.19,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:02.242965,0:03:04.664805
BASEHOCK,95,36,90.27,2.96,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:12:33.907288,0:12:39.787111
CLL_SUB_111,78,22,83.78999999999999,5.13,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:25.787498,0:03:27.177358
COIL20,68,64,85.69,3.5000000000000004,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:26:03.672722,0:26:12.940035
Carcinom,24,24,87.36,4.31,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:09:50.249266,0:01:51.972761
GLIOMA,11,6,78.0,10.95,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:06.892410,0:03:08.131208
GLI_85,27,11,92.94,4.92,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:06.604801,0:03:07.868026
Isolet,100,80,60.64000000000001,3.3300000000000005,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:39:59.255538,0:40:14.844980
ORL,71,21,55.00000000000001,7.02,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:11:31.158718,0:11:35.360012
PCMAC,91,29,76.74,5.09,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:13:03.643983,0:13:09.700545
Prostate_GE,26,15,94.1,6.45,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:12.628440,0:03:13.937248
RELATHE,72,26,74.21,3.5700000000000003,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:10:04.026474,0:10:08.685081
SMK_CAN_187,55,16,74.33999999999999,18.24,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:44.532226,0:03:46.065475
TOX_171,97,97,72.55,7.13,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:05:12.596883,0:05:14.578001
USPS,65,16,76.5,1.7999999999999998,GaussianNB,SCSIG,cosine_sim + mutual_info,False,1:43:45.245727,1:44:29.411984
Yale,87,87,70.91,6.98,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:06:29.423323,0:06:31.946000
arcene,10,4,71.5,5.76,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:50.600462,0:03:52.329675
colon,26,14,90.13,13.72,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:02:56.790178,0:02:57.975375
gisette,96,43,91.23,1.28,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:50:08.007034,0:50:30.580413
leukemia,10,7,98.57,3.19,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:02:54.730570,0:02:55.891195
lung,19,19,95.05,4.99,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:05:08.984857,0:05:10.968493
lung_discrete,19,19,71.43,8.25,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:37.352284,0:03:38.746574
lymphoma,14,12,78.25999999999999,8.7,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:51.774803,0:03:53.267489
madelon,68,9,62.62,1.5699999999999998,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:19:33.912454,0:19:42.403699
nci9,97,97,48.33,14.91,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:03:49.635127,0:03:51.085125
orlraws10P,12,12,95.0,5.0,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:04:37.024596,0:04:38.896538
pixraw10P,2,2,97.0,4.47,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:06:45.587645,0:01:22.987030
warpAR10P,14,14,75.38,6.99,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:05:03.618551,0:05:05.682607
warpPIE10P,99,99,86.19,12.76,GaussianNB,SCSIG,cosine_sim + mutual_info,False,0:05:52.258847,0:05:54.638392
