dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,33,32,98.57,3.19,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:03:56.550051,0:00:59.058196
CLL_SUB_111,94,94,71.98,14.3,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:07:02.162532,0:01:25.173515
Carcinom,66,66,82.15,5.29,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:10:33.070642,0:02:03.888332
GLIOMA,99,95,88.0,8.37,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:02:55.788076,0:00:59.334618
GLI_85,68,68,97.65,5.26,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:06:17.010840,0:01:22.022274
Prostate_GE,98,88,96.1,4.16,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:07:06.449154,0:01:25.578955
SMK_CAN_187,61,60,70.55,5.53,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:13:35.001265,0:02:17.300843
TOX_171,92,92,63.09,13.08,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:10:19.428728,0:02:00.764840
colon,62,63,87.18,9.3,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:04:50.548938,0:01:09.912352
leukemia,42,42,100.0,0.0,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:04:15.055312,0:01:05.317954
lung,90,90,94.1,3.28,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:13:28.872434,0:02:26.739416
lung_discrete,95,90,85.05,5.36,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:06:19.860675,0:01:23.711160
lymphoma,77,75,88.63,6.510000000000001,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:07:52.141398,0:01:33.784422
nci9,80,80,53.33,12.64,LinearSVC,SCSIG_i,cosine_sim + mutual_info,False,0:05:20.367308,0:01:17.146527
