dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,7,7,98.67,2.98,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:04:36.373621,0:01:07.949683
CLL_SUB_111,26,26,82.85,8.81,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:07:22.513415,0:01:27.354559
Carcinom,24,24,87.36,4.31,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:11:17.561074,0:02:09.817375
GLIOMA,6,6,78.0,10.95,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:03:15.218199,0:01:02.472413
GLI_85,26,26,91.76,3.22,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:06:32.267105,0:01:23.117620
Prostate_GE,11,11,93.1,5.64,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:07:16.786350,0:01:28.153868
SMK_CAN_187,21,21,71.64,17.79,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:13:34.111381,0:02:16.298718
TOX_171,97,97,72.55,7.13,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:09:48.105300,0:01:53.369013
colon,56,56,90.13,13.72,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:04:23.902262,0:01:05.443279
leukemia,7,7,98.57,3.19,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:04:05.045658,0:01:03.205609
lung,19,19,95.05,4.99,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:13:30.551517,0:02:24.281099
lung_discrete,19,19,73.9,7.55,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:06:26.388897,0:01:26.724427
lymphoma,16,16,75.11,9.62,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:07:50.131151,0:01:33.054478
nci9,97,97,48.33,14.91,GaussianNB,SCSIG_d,cosine_sim + mutual_info,False,0:05:22.942753,0:01:16.653861
