dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,5,5,98.67,2.98,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:04:36.373621,0:01:07.949683
CLL_SUB_111,13,13,79.36999999999999,6.35,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:07:22.513415,0:01:27.354559
Carcinom,83,83,95.38,3.34,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:11:17.561074,0:02:09.817375
GLIOMA,95,92,86.0,11.4,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:03:15.218199,0:01:02.472413
GLI_85,67,66,95.29,6.4399999999999995,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:06:32.267105,0:01:23.117620
Prostate_GE,78,72,97.0,6.710000000000001,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:07:16.786350,0:01:28.153868
SMK_CAN_187,61,60,72.19,11.39,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:13:34.111381,0:02:16.298718
TOX_171,74,74,73.08,5.7700000000000005,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:09:48.105300,0:01:53.369013
colon,67,63,88.59,9.35,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:04:23.902262,0:01:05.443279
leukemia,8,8,100.0,0.0,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:04:05.045658,0:01:03.205609
lung,44,44,94.57,2.08,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:13:30.551517,0:02:24.281099
lung_discrete,71,69,86.29,0.52,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:06:26.388897,0:01:26.724427
lymphoma,91,89,95.89,4.22,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:07:50.131151,0:01:33.054478
nci9,93,93,51.67,20.75,LinearSVC,SCSIG_d,cosine_sim + mutual_info,False,0:05:22.942753,0:01:16.653861
