dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,15,15,98.57,3.19,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:03:56.550051,0:00:59.058196
CLL_SUB_111,50,50,76.52,6.12,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:07:02.162532,0:01:25.173515
Carcinom,97,97,78.13,6.39,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:10:33.070642,0:02:03.888332
GLIOMA,85,82,82.0,10.95,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:02:55.788076,0:00:59.334618
GLI_85,37,37,94.12,5.88,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:06:17.010840,0:01:22.022274
Prostate_GE,19,19,95.1,6.99,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:07:06.449154,0:01:25.578955
SMK_CAN_187,20,20,69.03,14.65,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:13:35.001265,0:02:17.300843
TOX_171,72,72,64.91,8.07,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:10:19.428728,0:02:00.764840
colon,14,15,90.13,7.02,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:04:50.548938,0:01:09.912352
leukemia,21,21,100.0,0.0,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:04:15.055312,0:01:05.317954
lung,96,96,94.07,3.76,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:13:28.872434,0:02:26.739416
lung_discrete,43,43,87.62,7.41,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:06:19.860675,0:01:23.711160
lymphoma,100,98,86.53,5.6899999999999995,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:07:52.141398,0:01:33.784422
nci9,85,85,55.00000000000001,12.64,RandomForest,SCSIG_i,cosine_sim + mutual_info,False,0:05:20.367308,0:01:17.146527
