dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,3,3,98.57,3.19,LinearSVC,KGroups_max,Fvalue,False,0:03:12.779273,0:03:14.369356
CLL_SUB_111,85,61,70.24000000000001,8.97,LinearSVC,KGroups_max,Fvalue,False,0:04:15.476184,0:04:17.579726
Carcinom,95,19,77.55,4.9799999999999995,LinearSVC,KGroups_max,Fvalue,False,0:04:41.354564,0:04:43.634072
GLIOMA,52,37,86.0,11.4,LinearSVC,KGroups_max,Fvalue,False,0:03:27.039470,0:03:28.750490
GLI_85,55,52,95.29,2.63,LinearSVC,KGroups_max,Fvalue,False,0:03:34.203186,0:03:35.987818
Prostate_GE,86,60,94.14,6.460000000000001,LinearSVC,KGroups_max,Fvalue,False,0:03:31.647840,0:03:33.438137
SMK_CAN_187,100,94,70.61,9.74,LinearSVC,KGroups_max,Fvalue,False,0:04:50.607578,0:04:53.024056
TOX_171,72,59,68.42,6.02,LinearSVC,KGroups_max,Fvalue,False,0:05:16.561599,0:05:19.129359
colon,3,3,90.26,6.68,LinearSVC,KGroups_max,Fvalue,False,0:03:17.209321,0:03:18.847656
leukemia,39,27,98.67,2.98,LinearSVC,KGroups_max,Fvalue,False,0:03:06.063176,0:03:07.621404
lung,67,51,96.06,2.19,LinearSVC,KGroups_max,Fvalue,False,0:05:00.723151,0:05:03.202158
lung_discrete,24,22,86.19,8.48,LinearSVC,KGroups_max,Fvalue,False,0:03:46.266657,0:03:48.138649
lymphoma,82,74,88.47,14.63,LinearSVC,KGroups_max,Fvalue,False,0:04:09.825246,0:04:11.873636
nci9,2,2,23.33,3.73,LinearSVC,KGroups_max,Fvalue,False,0:03:08.664342,0:03:10.211159
