dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,73,48,95.9,3.74,LinearSVC,KGroups_max++,entropy,False,0:02:55.390189,0:02:56.367504
CLL_SUB_111,2,2,48.5,11.95,LinearSVC,KGroups_max++,entropy,False,0:03:04.428922,0:03:05.495685
Carcinom,94,86,93.09,2.6,LinearSVC,KGroups_max++,entropy,False,0:05:09.209322,0:05:10.798463
GLIOMA,6,6,84.0,8.94,LinearSVC,KGroups_max++,entropy,False,0:03:05.426923,0:03:06.446733
GLI_85,2,2,68.24,13.54,LinearSVC,KGroups_max++,entropy,False,0:02:51.563376,0:02:52.539706
Prostate_GE,12,12,95.1,4.88,LinearSVC,KGroups_max++,entropy,False,0:03:19.498555,0:03:20.617122
SMK_CAN_187,55,42,64.1,17.36,LinearSVC,KGroups_max++,entropy,False,0:04:09.354775,0:04:10.807144
TOX_171,16,11,55.03,7.13,LinearSVC,KGroups_max++,entropy,False,0:03:50.830463,0:03:52.138421
colon,53,21,85.38,3.91,LinearSVC,KGroups_max++,entropy,False,0:02:45.265327,0:02:46.206984
leukemia,32,28,100.0,0.0,LinearSVC,KGroups_max++,entropy,False,0:02:50.236427,0:02:51.187698
lung,34,30,93.56,3.83,LinearSVC,KGroups_max++,entropy,False,0:04:17.614884,0:04:19.225586
lung_discrete,83,38,90.48,6.140000000000001,LinearSVC,KGroups_max++,entropy,False,0:03:09.493650,0:03:10.639033
lymphoma,94,40,87.58,10.72,LinearSVC,KGroups_max++,entropy,False,0:03:25.233615,0:03:26.520598
nci9,88,56,56.67,3.73,LinearSVC,KGroups_max++,entropy,False,0:03:21.976836,0:03:23.170393
