dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,44,30,98.57,3.19,RandomForest,KGroups_max++,entropy,False,0:02:55.390189,0:02:56.367504
CLL_SUB_111,2,2,63.95,8.53,RandomForest,KGroups_max++,entropy,False,0:03:04.428922,0:03:05.495685
Carcinom,92,84,91.36,4.569999999999999,RandomForest,KGroups_max++,entropy,False,0:05:09.209322,0:05:10.798463
GLIOMA,14,14,82.0,10.95,RandomForest,KGroups_max++,entropy,False,0:03:05.426923,0:03:06.446733
GLI_85,2,2,81.17999999999999,9.67,RandomForest,KGroups_max++,entropy,False,0:02:51.563376,0:02:52.539706
Prostate_GE,21,21,95.05,6.12,RandomForest,KGroups_max++,entropy,False,0:03:19.498555,0:03:20.617122
SMK_CAN_187,81,61,74.35000000000001,16.7,RandomForest,KGroups_max++,entropy,False,0:04:09.354775,0:04:10.807144
TOX_171,16,11,53.87,12.15,RandomForest,KGroups_max++,entropy,False,0:03:50.830463,0:03:52.138421
colon,53,21,93.46,6.94,RandomForest,KGroups_max++,entropy,False,0:02:45.265327,0:02:46.206984
leukemia,32,28,100.0,0.0,RandomForest,KGroups_max++,entropy,False,0:02:50.236427,0:02:51.187698
lung,51,42,96.05,2.24,RandomForest,KGroups_max++,entropy,False,0:04:17.614884,0:04:19.225586
lung_discrete,82,36,89.05,6.0,RandomForest,KGroups_max++,entropy,False,0:03:09.493650,0:03:10.639033
lymphoma,84,37,90.74,10.51,RandomForest,KGroups_max++,entropy,False,0:03:25.233615,0:03:26.520598
nci9,93,58,75.0,0.0,RandomForest,KGroups_max++,entropy,False,0:03:21.976836,0:03:23.170393
