dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,4,4,98.57,3.19,GaussianNB,KGroups_max++,Fvalue,False,0:02:57.257663,0:02:58.246748
CLL_SUB_111,11,10,72.02,4.17,GaussianNB,KGroups_max++,Fvalue,False,0:03:52.379982,0:03:53.674904
Carcinom,42,12,53.43,11.76,GaussianNB,KGroups_max++,Fvalue,False,0:04:06.729178,0:04:08.070267
GLIOMA,2,2,80.0,7.07,GaussianNB,KGroups_max++,Fvalue,False,0:03:07.208595,0:03:08.248454
GLI_85,24,24,94.12,4.16,GaussianNB,KGroups_max++,Fvalue,False,0:03:21.007061,0:03:22.119982
Prostate_GE,8,8,94.1,6.45,GaussianNB,KGroups_max++,Fvalue,False,0:03:16.565511,0:03:17.672754
SMK_CAN_187,34,34,73.24000000000001,16.48,GaussianNB,KGroups_max++,Fvalue,False,0:04:24.534554,0:04:26.174287
TOX_171,43,38,66.10000000000001,4.71,GaussianNB,KGroups_max++,Fvalue,False,0:04:46.229874,0:04:47.797579
colon,49,45,90.13,13.72,GaussianNB,KGroups_max++,Fvalue,False,0:02:56.653228,0:02:57.766490
leukemia,5,5,97.33,5.96,GaussianNB,KGroups_max++,Fvalue,False,0:02:43.843521,0:02:44.756069
lung,5,5,94.57,4.06,GaussianNB,KGroups_max++,Fvalue,False,0:04:26.874291,0:04:28.414670
lung_discrete,15,15,79.33,10.88,GaussianNB,KGroups_max++,Fvalue,False,0:03:19.223881,0:03:20.424227
lymphoma,18,18,76.16000000000001,8.16,GaussianNB,KGroups_max++,Fvalue,False,0:03:43.470400,0:03:44.817578
nci9,2,2,26.67,6.97,GaussianNB,KGroups_max++,Fvalue,False,0:02:47.062375,0:02:48.235421
