dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,2,2,98.67,2.98,LinearSVC,KGroups_max++,Fvalue,False,0:02:57.257663,0:02:58.246748
CLL_SUB_111,15,14,80.08,8.39,LinearSVC,KGroups_max++,Fvalue,False,0:03:52.379982,0:03:53.674904
Carcinom,76,16,79.33,7.88,LinearSVC,KGroups_max++,Fvalue,False,0:04:06.729178,0:04:08.070267
GLIOMA,2,2,84.0,8.94,LinearSVC,KGroups_max++,Fvalue,False,0:03:07.208595,0:03:08.248454
GLI_85,85,76,95.29,4.92,LinearSVC,KGroups_max++,Fvalue,False,0:03:21.007061,0:03:22.119982
Prostate_GE,6,6,94.14,8.02,LinearSVC,KGroups_max++,Fvalue,False,0:03:16.565511,0:03:17.672754
SMK_CAN_187,35,35,73.8,13.3,LinearSVC,KGroups_max++,Fvalue,False,0:04:24.534554,0:04:26.174287
TOX_171,81,66,66.07,7.1499999999999995,LinearSVC,KGroups_max++,Fvalue,False,0:04:46.229874,0:04:47.797579
colon,45,40,88.59,9.62,LinearSVC,KGroups_max++,Fvalue,False,0:02:56.653228,0:02:57.766490
leukemia,47,33,98.67,2.98,LinearSVC,KGroups_max++,Fvalue,False,0:02:43.843521,0:02:44.756069
lung,53,42,93.6,5.1499999999999995,LinearSVC,KGroups_max++,Fvalue,False,0:04:26.874291,0:04:28.414670
lung_discrete,50,41,89.14,5.81,LinearSVC,KGroups_max++,Fvalue,False,0:03:19.223881,0:03:20.424227
lymphoma,43,41,87.63,12.88,LinearSVC,KGroups_max++,Fvalue,False,0:03:43.470400,0:03:44.817578
nci9,2,2,26.67,6.97,LinearSVC,KGroups_max++,Fvalue,False,0:02:47.062375,0:02:48.235421
