dataset_name,num_desired_features,num_selected_features,test_accuracy,test_accuracy_std,model_name,selection_algorithm,valuation_method,include_lowest,CPU_time,Wall_time
ALLAML,25,20,98.67,2.98,LinearSVC,KGroups_max,gini_importance,False,0:03:12.075818,0:03:13.673798
CLL_SUB_111,39,32,84.7,6.819999999999999,LinearSVC,KGroups_max,gini_importance,False,0:04:09.228721,0:04:11.286028
Carcinom,99,77,95.36,5.3,LinearSVC,KGroups_max,gini_importance,False,0:05:40.558097,0:05:43.261548
GLIOMA,49,40,90.0,7.07,LinearSVC,KGroups_max,gini_importance,False,0:03:28.247360,0:03:29.959985
GLI_85,19,17,97.65,3.22,LinearSVC,KGroups_max,gini_importance,False,0:03:28.821592,0:03:30.565336
Prostate_GE,75,53,94.1,8.89,LinearSVC,KGroups_max,gini_importance,False,0:03:31.243360,0:03:33.028658
SMK_CAN_187,29,25,72.72999999999999,8.25,LinearSVC,KGroups_max,gini_importance,False,0:04:35.507600,0:04:37.809727
TOX_171,89,65,77.23,7.1499999999999995,LinearSVC,KGroups_max,gini_importance,False,0:05:04.857839,0:05:07.345443
colon,97,60,87.05000000000001,7.44,LinearSVC,KGroups_max,gini_importance,False,0:03:13.837145,0:03:15.464161
leukemia,10,10,100.0,0.0,LinearSVC,KGroups_max,gini_importance,False,0:03:06.595332,0:03:08.152513
lung,64,52,96.55,1.36,LinearSVC,KGroups_max,gini_importance,False,0:05:03.637824,0:05:06.128333
lung_discrete,81,56,90.48,5.86,LinearSVC,KGroups_max,gini_importance,False,0:03:44.468470,0:03:46.305052
lymphoma,82,68,91.74,9.41,LinearSVC,KGroups_max,gini_importance,False,0:04:06.710746,0:04:08.721705
nci9,82,50,71.67,12.64,LinearSVC,KGroups_max,gini_importance,False,0:03:51.242349,0:03:53.129193
