fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0045,0.0001,64.11,12.5,75.66000000000001,3.9,KNeighbors,2,2,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0023,0.0001,0.0018,0.0,64.13,16.07,66.31,3.8600000000000003,LinearSVC,2,2,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.1464,0.0005,0.0087,0.0,69.45,14.42,99.72999999999999,0.37,RandomForest,2,2,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0239,0.0006,0.003,0.0001,66.83,11.559999999999999,100.0,0.0,XGB,2,2,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.1346,0.0002,0.0022,0.0001,67.84,18.78,71.78999999999999,2.09,MLP,2,2,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0021,0.0,0.0018,0.0,66.25999999999999,16.220000000000002,66.84,3.34,GaussianNB,2,2,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.002,0.0001,0.0045,0.0001,70.55,6.15,78.88,2.17,KNeighbors,3,3,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0023,0.0,0.0018,0.0,63.6,15.310000000000002,69.92,3.1300000000000003,LinearSVC,3,3,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.1455,0.0004,0.0086,0.0001,72.67,11.17,99.87,0.3,RandomForest,3,3,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0247,0.0004,0.0031,0.0001,70.0,7.140000000000001,100.0,0.0,XGB,3,3,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.1377,0.0004,0.0023,0.0,71.08,14.29,74.72999999999999,1.5,MLP,3,3,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0021,0.0,0.0018,0.0,68.39,15.39,70.72,3.2399999999999998,GaussianNB,3,3,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0021,0.0001,0.0046,0.0001,65.78,4.390000000000001,78.08,2.83,KNeighbors,4,4,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0023,0.0,0.0018,0.0,62.06,11.44,69.12,3.9800000000000004,LinearSVC,4,4,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.1508,0.0005,0.0087,0.0001,71.1,10.03,99.87,0.3,RandomForest,4,4,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0263,0.0004,0.0033,0.0001,72.22,2.69,100.0,0.0,XGB,4,4,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.1397,0.0006,0.0023,0.0,67.34,11.44,74.72999999999999,1.1400000000000001,MLP,4,4,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0021,0.0001,0.0018,0.0,67.33,16.38,69.92,3.65,GaussianNB,4,4,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0021,0.0001,0.0046,0.0001,68.49,11.459999999999999,78.47,2.41,KNeighbors,5,5,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0023,0.0,0.0018,0.0,61.53999999999999,11.23,69.11,4.79,LinearSVC,5,5,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.1514,0.0003,0.0086,0.0002,71.67999999999999,8.77,99.87,0.3,RandomForest,5,5,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0281,0.0005,0.0034,0.0001,67.94,4.35,100.0,0.0,XGB,5,5,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.1417,0.0005,0.0022,0.0001,69.52000000000001,11.31,76.87,2.83,MLP,5,5,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0021,0.0001,0.0019,0.0,68.93,15.75,72.86,4.44,GaussianNB,5,5,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0021,0.0001,0.0045,0.0001,63.129999999999995,10.42,78.08,4.44,KNeighbors,6,6,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.0023,0.0,0.0018,0.0001,60.480000000000004,10.59,69.39,4.29,LinearSVC,6,6,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
0.1509,0.0004,0.0086,0.0,71.64,11.73,100.0,0.0,RandomForest,6,6,KBest,mutual_info,0:05:08.060857,0:05:09.799868,SMK_CAN_187
