fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0023,0.0002,0.0042,0.0003,91.19,6.4,94.61,1.37,KNeighbors,2,2,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.0023,0.0,0.0017,0.0,92.19000000000001,6.550000000000001,93.14,1.8599999999999999,LinearSVC,2,2,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.1445,0.0004,0.0087,0.0001,89.33,7.870000000000001,100.0,0.0,RandomForest,2,2,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.0164,0.0007,0.0035,0.0002,91.24,6.34,97.55,0.02,XGB,2,2,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.1056,0.0005,0.0025,0.0001,93.14,7.3999999999999995,93.14,1.8599999999999999,MLP,2,2,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.0022,0.0,0.0019,0.0,93.14,7.3999999999999995,93.14,1.8599999999999999,GaussianNB,2,2,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.0023,0.0002,0.0042,0.0002,91.14,8.83,93.13,2.06,KNeighbors,3,3,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.0023,0.0,0.0017,0.0,93.10000000000001,8.33,95.09,1.51,LinearSVC,3,3,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.1452,0.0004,0.0087,0.0001,92.14,5.6899999999999995,100.0,0.0,RandomForest,3,3,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.017,0.0008,0.0037,0.0004,88.33,10.03,98.04,1.0999999999999999,XGB,3,3,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.1072,0.0005,0.0024,0.0001,93.10000000000001,8.33,94.36,1.39,MLP,3,3,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.0021,0.0001,0.0018,0.0,93.10000000000001,8.33,93.87,1.73,GaussianNB,3,3,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.0021,0.0001,0.004,0.0001,92.10000000000001,8.34,94.36,1.8599999999999999,KNeighbors,4,4,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.0025,0.0001,0.0019,0.0001,93.05,8.38,94.6,2.54,LinearSVC,4,4,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
0.1455,0.0003,0.0087,0.0,93.05,8.38,100.0,0.0,RandomForest,4,4,mRMR,FCD,1:24:10.218438,1:24:35.980895,Prostate_GE
