fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0045,0.0001,63.580000000000005,12.8,80.88,2.34,KNeighbors,2,2,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.0023,0.0,0.0018,0.0,72.76,11.08,75.67,3.11,LinearSVC,2,2,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.144,0.0005,0.0085,0.0,66.79,9.49,100.0,0.0,RandomForest,2,2,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.0226,0.0009,0.0029,0.0001,67.84,9.02,100.0,0.0,XGB,2,2,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.1316,0.0046,0.0022,0.0001,71.65,8.77,75.66000000000001,3.05,MLP,2,2,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.002,0.0,0.0018,0.0,70.04,14.34,74.6,2.07,GaussianNB,2,2,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.002,0.0001,0.0045,0.0001,60.940000000000005,15.770000000000001,78.21000000000001,5.29,KNeighbors,3,3,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.0023,0.0,0.0017,0.0001,70.03,8.44,72.19,2.93,LinearSVC,3,3,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.1446,0.0008,0.0086,0.0001,71.07,14.02,100.0,0.0,RandomForest,3,3,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.0239,0.0009,0.0031,0.0001,71.07,12.45,100.0,0.0,XGB,3,3,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.1394,0.0001,0.0021,0.0,70.57,9.4,76.07000000000001,1.5699999999999998,MLP,3,3,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.002,0.0001,0.0018,0.0,70.57,9.16,72.86,2.5100000000000002,GaussianNB,3,3,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.002,0.0001,0.0044,0.0001,61.99,12.27,78.21000000000001,3.39,KNeighbors,4,4,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.0022,0.0,0.0017,0.0,71.11,6.97,74.06,1.83,LinearSVC,4,4,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.1496,0.0006,0.0085,0.0001,65.75999999999999,12.02,100.0,0.0,RandomForest,4,4,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.0252,0.0007,0.0032,0.0001,70.04,9.27,100.0,0.0,XGB,4,4,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.1403,0.0002,0.0022,0.0,70.57,7.64,77.0,1.8499999999999999,MLP,4,4,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.0021,0.0001,0.0018,0.0,71.08,8.5,73.26,1.8499999999999999,GaussianNB,4,4,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.002,0.0001,0.0045,0.0001,64.14,9.92,80.62,2.4899999999999998,KNeighbors,5,5,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.0023,0.0,0.0017,0.0,69.49,6.569999999999999,74.06,1.87,LinearSVC,5,5,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
0.1499,0.0007,0.0084,0.0001,67.36999999999999,12.870000000000001,100.0,0.0,RandomForest,5,5,KBest,Fvalue,0:04:20.379359,0:04:21.828746,SMK_CAN_187
