fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0037,0.0001,91.19,6.4,94.61,1.37,KNeighbors,2,2,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.0022,0.0001,0.0017,0.0001,92.19000000000001,6.550000000000001,93.14,1.8599999999999999,LinearSVC,2,2,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.1386,0.0007,0.0082,0.0001,89.33,7.870000000000001,100.0,0.0,RandomForest,2,2,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.0154,0.0006,0.0028,0.0001,91.24,6.34,97.55,0.02,XGB,2,2,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.1036,0.0005,0.002,0.0,93.14,7.3999999999999995,93.14,1.8599999999999999,MLP,2,2,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.002,0.0,0.0018,0.0,93.14,7.3999999999999995,93.14,1.8599999999999999,GaussianNB,2,2,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.002,0.0001,0.0037,0.0001,92.19000000000001,6.550000000000001,94.61,1.8499999999999999,KNeighbors,3,3,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.0022,0.0,0.0017,0.0,91.19,8.12,95.09,1.94,LinearSVC,3,3,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.1395,0.0005,0.0082,0.0001,93.14,5.66,100.0,0.0,RandomForest,3,3,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.0158,0.0006,0.003,0.0001,92.19000000000001,5.62,98.53,0.5599999999999999,XGB,3,3,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.1067,0.0003,0.002,0.0,92.19000000000001,6.550000000000001,94.36,0.67,MLP,3,3,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.002,0.0,0.0018,0.0,93.14,7.3999999999999995,93.87,1.23,GaussianNB,3,3,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.002,0.0001,0.0037,0.0001,92.14,8.95,93.14,2.94,KNeighbors,4,4,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.0022,0.0,0.0017,0.0001,94.1,6.45,95.83,1.8499999999999999,LinearSVC,4,4,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.141,0.0009,0.0083,0.0001,93.14,5.66,100.0,0.0,RandomForest,4,4,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.0162,0.0004,0.0032,0.0001,90.14,5.06,98.77,0.01,XGB,4,4,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.1074,0.0005,0.002,0.0001,95.05,6.12,96.08,1.6,MLP,4,4,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
0.002,0.0001,0.0018,0.0,95.1,6.99,96.08,1.6,GaussianNB,4,4,KBest,mutual_info,0:03:29.613874,0:03:30.795875,Prostate_GE
