fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0021,0.0002,0.0037,0.0001,97.24000000000001,3.7900000000000005,96.54,1.71,KNeighbors,2,2,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0024,0.0001,0.0018,0.0,97.33000000000001,3.65,97.23,0.9299999999999999,LinearSVC,2,2,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.1371,0.0004,0.0085,0.0,97.33000000000001,5.96,100.0,0.0,RandomForest,2,2,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0139,0.0008,0.003,0.0001,94.57,5.609999999999999,98.61,0.7799999999999999,XGB,2,2,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0971,0.0004,0.0024,0.0001,97.33000000000001,3.65,97.23,0.9299999999999999,MLP,2,2,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0021,0.0001,0.0019,0.0,95.89999999999999,6.02,97.57000000000001,0.9299999999999999,GaussianNB,2,2,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0021,0.0001,0.0037,0.0001,94.48,3.1,94.78999999999999,2.45,KNeighbors,3,3,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0023,0.0001,0.0018,0.0001,94.57,5.609999999999999,98.27,1.22,LinearSVC,3,3,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.1372,0.0003,0.0085,0.0001,97.33000000000001,5.96,100.0,0.0,RandomForest,3,3,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0144,0.0004,0.0031,0.0001,94.57,5.609999999999999,98.61,0.7799999999999999,XGB,3,3,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0987,0.0002,0.0023,0.0001,97.24000000000001,3.7900000000000005,97.57000000000001,0.96,MLP,3,3,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0021,0.0001,0.0018,0.0,95.81,3.83,96.88,2.27,GaussianNB,3,3,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.002,0.0001,0.0037,0.0001,93.14,6.909999999999999,95.14,1.43,KNeighbors,4,4,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.0023,0.0,0.0017,0.0,96.0,5.96,97.57000000000001,0.96,LinearSVC,4,4,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
0.1375,0.0005,0.0089,0.0009,98.67,2.98,100.0,0.0,RandomForest,4,4,mRMR,MID,14:34:08.477700,14:39:29.250258,ALLAML
