fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0035,0.0001,31.669999999999998,6.97,35.0,0.9299999999999999,KNeighbors,2,2,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0024,0.0,0.0017,0.0,31.669999999999998,10.870000000000001,35.83,3.42,LinearSVC,2,2,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1435,0.0003,0.0087,0.0005,30.0,9.5,39.58,1.47,RandomForest,2,2,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0659,0.0023,0.0031,0.0001,25.0,8.33,37.92,4.97,XGB,2,2,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0927,0.0003,0.002,0.0,33.33,5.89,39.58,1.47,MLP,2,2,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0023,0.0,0.0019,0.0,31.669999999999998,3.73,36.25,3.7800000000000002,GaussianNB,2,2,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.002,0.0001,0.0035,0.0001,21.67,9.5,42.92,2.3800000000000003,KNeighbors,3,3,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0024,0.0,0.0018,0.0,30.0,9.5,38.75,1.8599999999999999,LinearSVC,3,3,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1448,0.0002,0.0087,0.0005,26.669999999999998,6.97,48.33,0.9299999999999999,RandomForest,3,3,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0792,0.0021,0.0033,0.0001,25.0,5.89,48.33,0.9299999999999999,XGB,3,3,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0956,0.0002,0.002,0.0,30.0,4.5600000000000005,48.33,0.9299999999999999,MLP,3,3,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0024,0.0,0.0019,0.0,36.67,7.449999999999999,42.5,4.32,GaussianNB,3,3,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.002,0.0001,0.0035,0.0001,31.669999999999998,12.36,52.5,5.779999999999999,KNeighbors,4,4,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0025,0.0,0.0017,0.0,38.33,13.94,46.67,4.32,LinearSVC,4,4,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1456,0.0002,0.0088,0.0005,36.67,11.18,65.83,3.16,RandomForest,4,4,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0841,0.0025,0.0035,0.0001,43.33,10.870000000000001,65.0,3.42,XGB,4,4,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0973,0.0002,0.002,0.0,38.33,12.64,63.74999999999999,5.63,MLP,4,4,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0024,0.0,0.0019,0.0,30.0,4.5600000000000005,44.17,6.140000000000001,GaussianNB,4,4,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.002,0.0001,0.0035,0.0001,41.67,13.18,52.5,5.970000000000001,KNeighbors,5,5,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0025,0.0,0.0018,0.0001,50.0,11.790000000000001,54.58,4.52,LinearSVC,5,5,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1463,0.0002,0.0089,0.0004,41.67,8.33,84.58,4.06,RandomForest,5,5,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0851,0.0024,0.0037,0.0001,43.33,6.97,82.5,5.2299999999999995,XGB,5,5,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0999,0.0004,0.002,0.0,51.67,17.080000000000002,72.5,4.01,MLP,5,5,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0024,0.0,0.002,0.0,31.669999999999998,6.97,42.92,6.35,GaussianNB,5,5,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.002,0.0001,0.0035,0.0001,35.0,6.97,59.58,7.6,KNeighbors,6,6,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0026,0.0,0.0019,0.0,43.33,14.91,60.83,2.7199999999999998,LinearSVC,6,6,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1469,0.0008,0.0088,0.0005,45.0,11.18,94.17,0.9299999999999999,RandomForest,6,6,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0855,0.0018,0.0039,0.0,40.0,9.13,90.0,2.7199999999999998,XGB,6,6,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1007,0.0002,0.002,0.0001,45.0,12.64,85.83,1.7399999999999998,MLP,6,6,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0024,0.0,0.002,0.0,36.67,11.18,48.33,4.01,GaussianNB,6,6,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.002,0.0001,0.0035,0.0001,38.33,9.5,64.17,4.52,KNeighbors,7,7,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0027,0.0,0.0019,0.0001,45.0,7.449999999999999,68.33,4.75,LinearSVC,7,7,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1466,0.0002,0.009,0.0001,38.33,9.5,97.08,1.1400000000000001,RandomForest,7,7,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0837,0.0016,0.0041,0.0001,36.67,4.5600000000000005,96.67,1.8599999999999999,XGB,7,7,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1012,0.0004,0.0021,0.0001,38.33,7.449999999999999,90.83,2.3800000000000003,MLP,7,7,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0024,0.0,0.002,0.0,38.33,12.64,51.24999999999999,5.43,GaussianNB,7,7,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.002,0.0001,0.0035,0.0001,40.0,6.97,60.83,4.52,KNeighbors,8,8,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0027,0.0,0.0018,0.0001,45.0,7.449999999999999,79.58,5.59,LinearSVC,8,8,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1467,0.0003,0.0086,0.0007,46.67,7.449999999999999,98.33,0.9299999999999999,RandomForest,8,8,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0823,0.0014,0.0043,0.0001,41.67,8.33,97.92,1.47,XGB,8,8,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.1022,0.0002,0.002,0.0,46.67,9.5,96.67,1.8599999999999999,MLP,8,8,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.0024,0.0,0.002,0.0,33.33,10.209999999999999,56.25,6.59,GaussianNB,8,8,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
0.002,0.0001,0.0035,0.0001,53.33,9.5,64.58,3.29,KNeighbors,9,9,mRMR,RFCQ,2:11:09.153754,2:11:51.463877,nci9
