fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0033,0.0001,78.0,13.04,77.5,3.54,KNeighbors,2,2,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0022,0.0,0.0017,0.0001,72.0,13.04,74.5,2.09,LinearSVC,2,2,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1369,0.0017,0.0084,0.0001,66.0,15.17,100.0,0.0,RandomForest,2,2,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0316,0.0009,0.0029,0.0001,57.99999999999999,16.43,100.0,0.0,XGB,2,2,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0899,0.0003,0.0023,0.0001,72.0,10.95,76.5,2.85,MLP,2,2,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0021,0.0,0.0018,0.0,70.0,18.709999999999997,78.0,2.74,GaussianNB,2,2,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0033,0.0001,66.0,13.420000000000002,72.5,6.370000000000001,KNeighbors,3,3,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0023,0.0,0.0017,0.0001,70.0,15.809999999999999,76.5,2.85,LinearSVC,3,3,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1365,0.0002,0.0083,0.0001,64.0,8.94,100.0,0.0,RandomForest,3,3,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0313,0.0008,0.0031,0.0001,56.00000000000001,11.4,100.0,0.0,XGB,3,3,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0901,0.0002,0.0022,0.0001,66.0,15.17,78.0,3.26,MLP,3,3,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0021,0.0,0.0018,0.0,66.0,13.420000000000002,79.0,4.18,GaussianNB,3,3,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0033,0.0001,76.0,11.4,77.5,5.3,KNeighbors,4,4,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0023,0.0,0.0017,0.0001,64.0,16.73,81.0,3.35,LinearSVC,4,4,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1371,0.0002,0.0084,0.0,68.0,8.37,100.0,0.0,RandomForest,4,4,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0306,0.0006,0.0033,0.0001,57.99999999999999,13.04,100.0,0.0,XGB,4,4,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.091,0.0002,0.0023,0.0,66.0,16.73,82.5,3.54,MLP,4,4,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0021,0.0001,0.0018,0.0,62.0,17.89,81.0,3.7900000000000005,GaussianNB,4,4,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0033,0.0001,70.0,7.07,76.0,2.85,KNeighbors,5,5,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0023,0.0,0.0017,0.0,66.0,13.420000000000002,79.0,3.35,LinearSVC,5,5,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1373,0.0002,0.0084,0.0,64.0,5.48,100.0,0.0,RandomForest,5,5,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0307,0.0006,0.0034,0.0001,66.0,8.94,100.0,0.0,XGB,5,5,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0922,0.0002,0.0022,0.0001,70.0,12.25,78.0,3.26,MLP,5,5,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0021,0.0,0.0018,0.0,64.0,16.73,82.5,3.06,GaussianNB,5,5,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0033,0.0001,74.0,11.4,77.0,3.26,KNeighbors,6,6,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0023,0.0,0.0017,0.0,68.0,8.37,80.0,1.77,LinearSVC,6,6,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1373,0.0002,0.0084,0.0001,62.0,4.47,100.0,0.0,RandomForest,6,6,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0313,0.0004,0.0036,0.0001,66.0,15.17,100.0,0.0,XGB,6,6,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0927,0.0002,0.0023,0.0001,70.0,12.25,82.0,3.26,MLP,6,6,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0021,0.0001,0.0018,0.0,64.0,5.48,84.5,2.74,GaussianNB,6,6,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0034,0.0001,72.0,4.47,79.0,2.85,KNeighbors,7,7,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0024,0.0,0.0018,0.0,74.0,11.4,89.5,3.26,LinearSVC,7,7,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1372,0.0002,0.0084,0.0001,74.0,5.48,100.0,0.0,RandomForest,7,7,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0315,0.0005,0.0038,0.0001,66.0,21.91,100.0,0.0,XGB,7,7,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0941,0.0005,0.0022,0.0001,74.0,8.94,89.5,2.74,MLP,7,7,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0021,0.0,0.0018,0.0,76.0,11.4,87.0,3.26,GaussianNB,7,7,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0033,0.0001,70.0,7.07,78.5,4.54,KNeighbors,8,8,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0024,0.0,0.0018,0.0,74.0,11.4,89.5,3.26,LinearSVC,8,8,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.137,0.0002,0.0084,0.0001,68.0,10.95,100.0,0.0,RandomForest,8,8,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0322,0.0006,0.0039,0.0001,60.0,30.819999999999997,100.0,0.0,XGB,8,8,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0946,0.0003,0.0023,0.0001,76.0,11.4,91.0,3.7900000000000005,MLP,8,8,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0021,0.0,0.0018,0.0,74.0,15.17,86.5,3.7900000000000005,GaussianNB,8,8,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0034,0.0001,70.0,7.07,79.5,4.109999999999999,KNeighbors,9,9,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0024,0.0,0.0018,0.0,72.0,14.829999999999998,92.0,2.09,LinearSVC,9,9,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1379,0.0002,0.0084,0.0001,70.0,7.07,100.0,0.0,RandomForest,9,9,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0329,0.0006,0.0041,0.0001,66.0,21.91,100.0,0.0,XGB,9,9,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0941,0.0002,0.0024,0.0001,76.0,8.94,92.5,1.77,MLP,9,9,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0021,0.0,0.0018,0.0,74.0,15.17,89.5,2.09,GaussianNB,9,9,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0033,0.0001,68.0,8.37,78.0,4.109999999999999,KNeighbors,10,10,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0024,0.0,0.0018,0.0,74.0,13.420000000000002,93.5,2.85,LinearSVC,10,10,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1385,0.0011,0.0084,0.0001,70.0,7.07,100.0,0.0,RandomForest,10,10,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0336,0.0006,0.0043,0.0001,62.0,20.49,100.0,0.0,XGB,10,10,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0948,0.0002,0.0022,0.0001,82.0,8.37,96.0,2.2399999999999998,MLP,10,10,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0021,0.0,0.0018,0.0,76.0,11.4,90.0,1.77,GaussianNB,10,10,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0034,0.0001,70.0,7.07,78.0,4.81,KNeighbors,11,11,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0024,0.0,0.0018,0.0,74.0,15.17,95.5,2.74,LinearSVC,11,11,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1381,0.0001,0.0083,0.0001,74.0,11.4,100.0,0.0,RandomForest,11,11,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0342,0.0007,0.0046,0.0001,57.99999999999999,17.89,100.0,0.0,XGB,11,11,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0944,0.0001,0.0023,0.0001,74.0,15.17,96.5,1.37,MLP,11,11,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0022,0.0,0.0018,0.0,76.0,11.4,90.0,1.77,GaussianNB,11,11,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0034,0.0001,68.0,8.37,80.5,4.109999999999999,KNeighbors,12,12,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0024,0.0,0.0018,0.0,74.0,11.4,95.0,3.54,LinearSVC,12,12,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1379,0.0002,0.0084,0.0,56.00000000000001,11.4,100.0,0.0,RandomForest,12,12,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0345,0.0006,0.0047,0.0001,60.0,14.14,100.0,0.0,XGB,12,12,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0962,0.0007,0.0023,0.0001,80.0,15.809999999999999,96.5,1.37,MLP,12,12,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0022,0.0,0.0018,0.0,76.0,8.94,91.5,2.85,GaussianNB,12,12,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.002,0.0001,0.0034,0.0001,70.0,14.14,78.5,2.85,KNeighbors,13,13,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.0025,0.0,0.0018,0.0,76.0,11.4,95.0,3.54,LinearSVC,13,13,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.1381,0.0003,0.0084,0.0001,64.0,8.94,100.0,0.0,RandomForest,13,13,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
0.035,0.0006,0.0049,0.0001,60.0,14.14,100.0,0.0,XGB,13,13,mRMR,FCQ,1:01:31.608042,1:01:48.905151,GLIOMA
