fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0023,0.0001,0.0043,0.0001,82.38,5.56,90.44,1.58,KNeighbors,2,2,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0023,0.0,0.0018,0.0,85.33,7.7700000000000005,89.46,1.83,LinearSVC,2,2,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.1439,0.0007,0.0087,0.0001,84.38,8.0,97.3,1.03,RandomForest,2,2,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.017,0.0006,0.0036,0.0002,81.47999999999999,8.559999999999999,95.83,0.6799999999999999,XGB,2,2,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.1035,0.0003,0.0025,0.0001,86.24000000000001,7.46,89.22,1.58,MLP,2,2,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0021,0.0,0.0018,0.0,87.29,6.52,87.75,2.58,GaussianNB,2,2,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0022,0.0001,0.0042,0.0003,87.33,9.43,89.95,1.59,KNeighbors,3,3,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0023,0.0001,0.0017,0.0,90.19,6.99,91.42,2.3,LinearSVC,3,3,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.1437,0.0006,0.0085,0.0003,85.38,9.11,99.02,0.5499999999999999,RandomForest,3,3,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0169,0.0007,0.0034,0.0006,84.38,10.02,96.56,1.04,XGB,3,3,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.1045,0.0009,0.0024,0.0002,91.19,8.12,91.91,1.8599999999999999,MLP,3,3,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0026,0.0003,0.0023,0.0003,87.33,7.17,87.99,2.36,GaussianNB,3,3,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0022,0.0001,0.0041,0.0001,87.24,5.71,88.97,1.9300000000000002,KNeighbors,4,4,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0025,0.0001,0.0018,0.0002,90.24,7.8,92.9,1.9900000000000002,LinearSVC,4,4,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.1449,0.0007,0.0087,0.0001,88.24,9.06,99.26,0.67,RandomForest,4,4,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0178,0.0002,0.0039,0.0002,86.24000000000001,7.46,98.04,0.67,XGB,4,4,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.1075,0.0006,0.0025,0.0001,89.29,8.05,93.38,1.8499999999999999,MLP,4,4,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0022,0.0001,0.0019,0.0001,84.43,5.970000000000001,87.75,1.8900000000000001,GaussianNB,4,4,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0023,0.0001,0.0043,0.0002,88.24,5.66,89.7,1.4000000000000001,KNeighbors,5,5,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.0024,0.0001,0.0017,0.0,89.29,8.05,93.38,2.21,LinearSVC,5,5,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
0.1455,0.0005,0.0087,0.0001,87.24,7.59,99.26,0.67,RandomForest,5,5,mRMR,MIQ,13:21:12.769066,13:26:12.889063,Prostate_GE
