fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.002,0.0001,0.0034,0.0001,78.0,8.37,86.0,4.54,KNeighbors,2,2,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0023,0.0,0.0017,0.0,84.0,8.94,83.0,2.09,LinearSVC,2,2,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.1356,0.0003,0.0086,0.0001,82.0,16.43,100.0,0.0,RandomForest,2,2,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0288,0.0005,0.0031,0.0002,78.0,8.37,98.5,1.37,XGB,2,2,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0902,0.0003,0.0023,0.0001,86.0,8.94,84.0,1.37,MLP,2,2,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0021,0.0,0.0018,0.0,80.0,7.07,85.5,2.74,GaussianNB,2,2,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.002,0.0001,0.0034,0.0001,86.0,11.4,86.5,2.85,KNeighbors,3,3,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0023,0.0001,0.0017,0.0,82.0,13.04,85.0,3.06,LinearSVC,3,3,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.1361,0.0002,0.0085,0.0,82.0,8.37,100.0,0.0,RandomForest,3,3,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.029,0.0004,0.0032,0.0001,72.0,13.04,100.0,0.0,XGB,3,3,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0909,0.0003,0.0023,0.0001,84.0,8.94,88.0,2.09,MLP,3,3,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0022,0.0001,0.0019,0.0,78.0,14.829999999999998,89.0,1.37,GaussianNB,3,3,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.002,0.0001,0.0034,0.0001,78.0,8.37,83.5,2.85,KNeighbors,4,4,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0023,0.0001,0.0018,0.0,74.0,13.420000000000002,87.5,3.95,LinearSVC,4,4,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.1363,0.0003,0.0085,0.0001,82.0,8.37,100.0,0.0,RandomForest,4,4,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0295,0.0003,0.0035,0.0002,70.0,12.25,100.0,0.0,XGB,4,4,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0921,0.0003,0.0023,0.0001,76.0,15.17,89.0,3.35,MLP,4,4,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0021,0.0,0.0018,0.0,76.0,8.94,89.5,1.1199999999999999,GaussianNB,4,4,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.002,0.0001,0.0034,0.0,82.0,10.95,84.0,3.35,KNeighbors,5,5,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0023,0.0,0.0018,0.0,76.0,13.420000000000002,90.5,4.81,LinearSVC,5,5,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.137,0.0004,0.0086,0.0001,82.0,8.37,100.0,0.0,RandomForest,5,5,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0297,0.0003,0.0035,0.0001,66.0,16.73,100.0,0.0,XGB,5,5,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0924,0.0002,0.0023,0.0001,76.0,13.420000000000002,94.0,2.85,MLP,5,5,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0021,0.0,0.0019,0.0,76.0,11.4,90.0,1.77,GaussianNB,5,5,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.002,0.0,0.0034,0.0001,72.0,16.43,83.5,2.85,KNeighbors,6,6,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0024,0.0,0.0018,0.0,70.0,10.0,92.5,3.06,LinearSVC,6,6,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.1367,0.0002,0.0085,0.0001,80.0,10.0,100.0,0.0,RandomForest,6,6,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0305,0.0004,0.0036,0.0001,70.0,18.709999999999997,100.0,0.0,XGB,6,6,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0936,0.0004,0.0024,0.0001,76.0,11.4,94.5,1.1199999999999999,MLP,6,6,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0022,0.0,0.0019,0.0,74.0,8.94,90.0,0.0,GaussianNB,6,6,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.002,0.0001,0.0034,0.0001,78.0,16.43,83.0,3.26,KNeighbors,7,7,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0024,0.0,0.0018,0.0,72.0,10.95,93.5,2.2399999999999998,LinearSVC,7,7,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.1366,0.0002,0.0085,0.0,80.0,7.07,100.0,0.0,RandomForest,7,7,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0314,0.0005,0.004,0.0002,66.0,16.73,100.0,0.0,XGB,7,7,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.094,0.0003,0.0023,0.0001,74.0,11.4,97.0,2.09,MLP,7,7,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0022,0.0,0.0019,0.0,74.0,8.94,90.0,0.0,GaussianNB,7,7,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.002,0.0001,0.0034,0.0001,74.0,13.420000000000002,84.0,3.35,KNeighbors,8,8,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0024,0.0,0.0018,0.0,68.0,13.04,93.5,2.85,LinearSVC,8,8,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.1364,0.0004,0.0086,0.0,82.0,8.37,100.0,0.0,RandomForest,8,8,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0315,0.0006,0.004,0.0002,66.0,16.73,100.0,0.0,XGB,8,8,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0944,0.0003,0.0023,0.0001,80.0,12.25,96.5,1.37,MLP,8,8,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0022,0.0,0.0019,0.0,68.0,16.43,85.5,4.47,GaussianNB,8,8,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.002,0.0001,0.0034,0.0001,78.0,13.04,83.5,4.87,KNeighbors,9,9,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0025,0.0,0.0018,0.0,70.0,12.25,94.5,2.09,LinearSVC,9,9,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.1375,0.0003,0.0086,0.0,82.0,8.37,100.0,0.0,RandomForest,9,9,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0321,0.0008,0.0042,0.0002,70.0,14.14,100.0,0.0,XGB,9,9,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0949,0.0002,0.0023,0.0001,82.0,13.04,97.0,1.1199999999999999,MLP,9,9,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0022,0.0,0.0019,0.0,68.0,16.43,87.0,5.7,GaussianNB,9,9,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.002,0.0,0.0034,0.0001,72.0,8.37,85.0,3.54,KNeighbors,10,10,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0025,0.0001,0.0018,0.0001,66.0,8.94,93.5,2.85,LinearSVC,10,10,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.1374,0.0002,0.0086,0.0,80.0,7.07,100.0,0.0,RandomForest,10,10,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0331,0.0004,0.0046,0.0002,70.0,12.25,100.0,0.0,XGB,10,10,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0959,0.0002,0.0024,0.0,82.0,8.37,97.5,1.77,MLP,10,10,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0022,0.0,0.0019,0.0,70.0,12.25,90.0,5.0,GaussianNB,10,10,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0021,0.0001,0.0034,0.0001,66.0,5.48,82.0,3.26,KNeighbors,11,11,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0025,0.0,0.0019,0.0001,68.0,10.95,94.5,3.26,LinearSVC,11,11,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.1374,0.0003,0.0086,0.0001,86.0,5.48,100.0,0.0,RandomForest,11,11,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0332,0.0006,0.0047,0.0002,64.0,19.49,100.0,0.0,XGB,11,11,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0962,0.0002,0.0023,0.0001,76.0,16.73,97.0,1.1199999999999999,MLP,11,11,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0022,0.0,0.0019,0.0,70.0,7.07,91.5,3.7900000000000005,GaussianNB,11,11,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0021,0.0001,0.0034,0.0001,70.0,7.07,81.5,3.7900000000000005,KNeighbors,12,12,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
0.0025,0.0,0.0018,0.0,70.0,7.07,98.0,2.09,LinearSVC,12,12,KBest,mutual_info,0:03:26.318893,0:03:27.538377,GLIOMA
