fit_time,fit_time_std,score_time,score_time_std,test_accuracy,test_accuracy_std,train_accuracy,train_accuracy_std,model_name,num_desired_features,num_selected_features,selection_algorithm,valuation_method,CPU_time,Wall_time,dataset_name
0.0021,0.0001,0.0037,0.0001,23.330000000000002,3.73,23.330000000000002,0.9299999999999999,KNeighbors,2,2,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0026,0.0001,0.0018,0.0,23.330000000000002,3.73,25.419999999999998,0.9299999999999999,LinearSVC,2,2,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1466,0.0002,0.0096,0.0001,23.330000000000002,3.73,25.419999999999998,0.9299999999999999,RandomForest,2,2,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0549,0.0004,0.0041,0.0001,20.0,7.449999999999999,23.75,4.06,XGB,2,2,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0936,0.0003,0.0025,0.0,23.330000000000002,3.73,25.419999999999998,0.9299999999999999,MLP,2,2,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0025,0.0,0.002,0.0,21.67,4.5600000000000005,25.419999999999998,0.9299999999999999,GaussianNB,2,2,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0021,0.0001,0.0037,0.0001,30.0,4.5600000000000005,32.92,0.9299999999999999,KNeighbors,3,3,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0026,0.0001,0.0018,0.0,28.33,7.449999999999999,42.08,3.73,LinearSVC,3,3,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1474,0.0004,0.0095,0.0004,41.67,11.790000000000001,45.0,1.8599999999999999,RandomForest,3,3,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0675,0.0006,0.0044,0.0001,40.0,9.13,45.0,1.8599999999999999,XGB,3,3,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.095,0.0003,0.0025,0.0,36.67,7.449999999999999,45.0,1.8599999999999999,MLP,3,3,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0025,0.0,0.002,0.0,43.33,3.73,45.0,1.8599999999999999,GaussianNB,3,3,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0021,0.0001,0.0037,0.0001,41.67,0.0,44.58,1.1400000000000001,KNeighbors,4,4,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0027,0.0001,0.0018,0.0,41.67,8.33,50.42,2.2800000000000002,LinearSVC,4,4,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1477,0.0002,0.0096,0.0001,46.67,9.5,53.33,1.1400000000000001,RandomForest,4,4,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.069,0.0008,0.0046,0.0001,41.67,5.89,53.33,1.1400000000000001,XGB,4,4,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.096,0.0003,0.0025,0.0001,46.67,9.5,53.33,1.1400000000000001,MLP,4,4,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0025,0.0,0.002,0.0,38.33,7.449999999999999,47.5,4.75,GaussianNB,4,4,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0021,0.0001,0.0037,0.0001,50.0,0.0,52.92,1.1400000000000001,KNeighbors,5,5,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0028,0.0001,0.0019,0.0001,51.67,3.73,56.25,2.55,LinearSVC,5,5,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1482,0.0002,0.0096,0.0004,55.00000000000001,7.449999999999999,58.330000000000005,2.08,RandomForest,5,5,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0699,0.0007,0.0048,0.0001,50.0,0.0,58.330000000000005,2.08,XGB,5,5,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.097,0.0004,0.0025,0.0,55.00000000000001,7.449999999999999,58.330000000000005,2.08,MLP,5,5,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0025,0.0001,0.002,0.0,43.33,6.97,52.5,3.42,GaussianNB,5,5,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0021,0.0001,0.0037,0.0001,50.0,0.0,52.92,1.1400000000000001,KNeighbors,6,6,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.003,0.0001,0.0018,0.0001,51.67,3.73,56.25,2.55,LinearSVC,6,6,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.148,0.0005,0.0096,0.0001,55.00000000000001,7.449999999999999,58.330000000000005,2.08,RandomForest,6,6,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0707,0.0007,0.005,0.0,50.0,0.0,58.330000000000005,2.08,XGB,6,6,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0974,0.0002,0.0026,0.0001,53.33,7.449999999999999,58.330000000000005,2.08,MLP,6,6,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0025,0.0001,0.002,0.0,43.33,6.97,52.5,3.42,GaussianNB,6,6,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0021,0.0001,0.0037,0.0001,51.67,3.73,59.17,3.16,KNeighbors,7,7,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.003,0.0001,0.0019,0.0001,51.67,9.13,61.67,1.1400000000000001,LinearSVC,7,7,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1491,0.0004,0.0097,0.0001,55.00000000000001,7.449999999999999,64.17,0.9299999999999999,RandomForest,7,7,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0784,0.0009,0.0052,0.0001,51.67,13.69,64.17,0.9299999999999999,XGB,7,7,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.099,0.0002,0.0026,0.0001,55.00000000000001,7.449999999999999,64.17,0.9299999999999999,MLP,7,7,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0025,0.0001,0.002,0.0,43.33,10.870000000000001,51.67,4.01,GaussianNB,7,7,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0022,0.0001,0.0037,0.0001,53.33,7.449999999999999,66.25,3.42,KNeighbors,8,8,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.003,0.0001,0.002,0.0001,51.67,6.97,69.17,2.2800000000000002,LinearSVC,8,8,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1497,0.0003,0.0096,0.0003,51.67,6.97,75.83,2.8000000000000003,RandomForest,8,8,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0802,0.0014,0.0054,0.0001,43.33,13.69,73.75,4.32,XGB,8,8,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1013,0.0004,0.0026,0.0,55.00000000000001,7.449999999999999,74.58,2.7199999999999998,MLP,8,8,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0025,0.0,0.002,0.0,51.67,13.69,61.67,4.32,GaussianNB,8,8,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0022,0.0001,0.0037,0.0001,53.33,7.449999999999999,67.5,3.16,KNeighbors,9,9,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0032,0.0001,0.0019,0.0001,51.67,6.97,69.17,2.2800000000000002,LinearSVC,9,9,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1501,0.0002,0.0096,0.0003,51.67,6.97,75.83,2.8000000000000003,RandomForest,9,9,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.081,0.0012,0.0056,0.0001,43.33,13.69,73.75,4.32,XGB,9,9,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1017,0.0004,0.0026,0.0001,53.33,9.5,74.17,2.3800000000000003,MLP,9,9,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0025,0.0,0.002,0.0,53.33,12.64,61.67,4.32,GaussianNB,9,9,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0022,0.0001,0.0037,0.0001,51.67,6.97,65.0,2.7199999999999998,KNeighbors,10,10,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0034,0.0001,0.0019,0.0001,51.67,6.97,69.17,2.2800000000000002,LinearSVC,10,10,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.1497,0.0004,0.0098,0.0,50.0,10.209999999999999,75.83,2.8000000000000003,RandomForest,10,10,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.0819,0.0014,0.006,0.0,43.33,13.69,73.75,4.32,XGB,10,10,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
0.102,0.0004,0.0026,0.0,53.33,9.5,74.17,2.3800000000000003,MLP,10,10,mRMR,FCD,2:10:49.419368,2:11:43.083458,nci9
